network,sd_method,method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN
SF-2,Ensemble: JC-RC-NS,IP,0.6,0.8685163623652744,0.5766666666666667,0.5291203942926489,0.5518713409024424,269,6180,982,67
SF-2,Ensemble: JC-RC-NS,SRC,,0.8069428498940412,0.23222222222222222,0.04897607203721474,0.08089190095658595,66,5970,1192,270
SF-2,Ensemble: JC-RC-NS,SRC,1.0,0.8068147821691611,0.23222222222222222,0.04896508162827894,0.08087690952829751,66,5969,1193,270
SF-2,Ensemble: JC-RC-NS,SRC,0.55,0.5828449507866963,0.7244444444444444,0.06009218964985251,0.1109787639084426,209,4163,2999,127
SF-2,Ensemble: JC-RC-NS,WP,,0.8801184933002085,0.15111111111111114,0.019646064321879746,0.034771465399468494,11,6571,591,325
SF-2,Ensemble: JC-RC-NS,WP,1.0,0.883383200065591,0.15111111111111114,0.02009366727864724,0.03547069675661575,11,6594,568,325
SF-2,Ensemble: JC-RC-NS,WP,0.55,0.7446800204498759,0.44555555555555554,0.032790871078087855,0.06108608308487554,56,5513,1649,280
SF-2,Ensemble: JC-RC-NS,BLOCD,,0.9551556043612689,0.23,0.6453703703703704,0.3391368732811509,14,7124,38,322
SF-2,Ensemble: JC-RC-NS,BLOCD,1.0,0.95603573969508,0.22722222222222221,0.6464285714285714,0.33625090843023253,12,7132,30,324
SF-2,Ensemble: JC-RC-NS,BLOCD,0.8,0.9485277106060993,0.3738888888888889,0.5313758141040088,0.4389335231141456,47,7043,119,289
SW-1,Ensemble: JC-RC-NS,LN,,0.8970137930235045,0.051111111111111114,0.040656565656565655,0.045288326300984526,5,2053,104,166
SW-1,Ensemble: JC-RC-NS,LN,1.0,0.8970137930235045,0.051111111111111114,0.040656565656565655,0.045288326300984526,5,2053,104,166
SW-1,Ensemble: JC-RC-NS,LN,0.55,0.6906726213667963,0.35111111111111104,0.057196468888732005,0.09836856686893987,50,1550,607,121
SW-1,Ensemble: JC-RC-NS,GN,,0.9032228926838131,0.08888888888888889,0.13239229905896574,0.10636425509040703,13,2070,87,158
SW-1,Ensemble: JC-RC-NS,GN,1.0,0.9047309107172546,0.08888888888888889,0.13524130190796857,0.10727201913982085,13,2073,84,158
SW-1,Ensemble: JC-RC-NS,GN,0.55,0.752795944089445,0.4488888888888889,0.09668729266105981,0.15910464144162578,49,1753,404,122
SW-1,Ensemble: JC-RC-NS,LV,,0.8988168109699222,0.10666666666666666,0.05300224466891133,0.07081619981489942,6,2054,103,165
SW-1,Ensemble: JC-RC-NS,LV,1.0,0.8988168109699222,0.10666666666666666,0.05300224466891133,0.07081619981489942,6,2054,103,165
SW-1,Ensemble: JC-RC-NS,LV,0.55,0.7107256483443642,0.3377777777777778,0.057067387863494363,0.09763875632012435,50,1574,583,121
SW-1,Ensemble: JC-RC-NS,CNM,,0.9092630207291413,0.10222222222222221,0.17390171556838224,0.1287582667109257,13,2087,70,158
SW-1,Ensemble: JC-RC-NS,CNM,1.0,0.9092630207291413,0.10222222222222221,0.17390171556838224,0.1287582667109257,13,2087,70,158
SW-1,Ensemble: JC-RC-NS,CNM,0.7,0.8516000211942629,0.2844444444444445,0.1262386425620598,0.1748690495765033,29,1965,192,142
SW-1,Ensemble: JC-RC-NS,LP,,0.8533213232004593,0.03333333333333333,0.026141040029928918,0.029302301200398385,6,1984,173,165
SW-1,Ensemble: JC-RC-NS,LP,1.0,0.8572365205156609,0.03333333333333333,0.026141040029928918,0.029302301200398385,6,1990,167,165
SW-1,Ensemble: JC-RC-NS,LP,0.55,0.688764850728222,0.32000000000000006,0.04191491251355409,0.07412113477824701,30,1561,596,141
SW-1,Ensemble: JC-RC-NS,IP,,0.8596801549216743,0.062222222222222213,0.04163750255704279,0.04988994419904136,10,1971,186,161
SW-1,Ensemble: JC-RC-NS,IP,1.0,0.8596801549216743,0.062222222222222213,0.04163750255704279,0.04988994419904136,10,1971,186,161
SW-1,Ensemble: JC-RC-NS,IP,0.55,0.6435778576468212,0.5311111111111111,0.05910602704956477,0.10637396195402196,56,1441,716,115
SW-1,Ensemble: JC-RC-NS,SRC,,0.8070188236817193,0.12888888888888891,0.045071081182192295,0.06678733702035028,16,1867,290,155
SW-1,Ensemble: JC-RC-NS,SRC,1.0,0.816139999622292,0.12888888888888891,0.04538763705430372,0.06713425204640847,16,1878,279,155
SW-1,Ensemble: JC-RC-NS,SRC,0.55,0.6219543187407134,0.3533333333333333,0.04856761250911837,0.08539694468206384,57,1381,776,114
SW-1,Ensemble: JC-RC-NS,WP,,0.8678316974911044,0.07777777777777778,0.04172051780747433,0.05430921247723691,8,1996,161,163
SW-1,Ensemble: JC-RC-NS,WP,1.0,0.8722442472420959,0.07777777777777778,0.04357236965932618,0.05585427222279668,8,2003,154,163
SW-1,Ensemble: JC-RC-NS,WP,0.55,0.7012502085297292,0.36888888888888893,0.05925329483092098,0.10210571592491663,46,1583,574,125
SW-1,Ensemble: JC-RC-NS,BLOCD,,0.9043262061614633,0.11444444444444446,0.14514389931056598,0.12797888133817636,12,2070,87,159
SW-1,Ensemble: JC-RC-NS,BLOCD,1.0,0.9067953419639324,0.11444444444444446,0.14514389931056598,0.12797888133817636,12,2072,85,159
SW-1,Ensemble: JC-RC-NS,BLOCD,0.75,0.8564611753437977,0.2444444444444444,0.12905533105604014,0.16892571707875983,35,1954,203,136
SW-2,Ensemble: JC-RC-NS,LN,,0.9171689084834256,0.23444444444444443,0.11238717709305944,0.15193856419122714,19,4343,139,317
SW-2,Ensemble: JC-RC-NS,LN,1.0,0.9171689084834256,0.23444444444444443,0.11238717709305944,0.15193856419122714,19,4343,139,317
SW-2,Ensemble: JC-RC-NS,LN,0.8,0.8826246436526782,0.3933333333333333,0.10147347286992503,0.1613272041874122,37,4192,290,299
SW-2,Ensemble: JC-RC-NS,GN,,0.9133245856818328,0.25999999999999995,0.17589031339031339,0.20983022598408466,24,4362,120,312
SW-2,Ensemble: JC-RC-NS,GN,1.0,0.9150324059032129,0.25999999999999995,0.18485958485958484,0.21608387769665696,24,4367,115,312
SW-2,Ensemble: JC-RC-NS,GN,0.95,0.9099604610782319,0.3299999999999999,0.1886846063961647,0.24009164468311375,29,4350,132,307
SW-2,Ensemble: JC-RC-NS,LV,,0.9168872776080943,0.23111111111111107,0.09862113195446527,0.13824816871487489,16,4340,142,320
SW-2,Ensemble: JC-RC-NS,LV,1.0,0.9168872776080943,0.23111111111111107,0.09862113195446527,0.13824816871487489,16,4340,142,320
SW-2,Ensemble: JC-RC-NS,LV,0.7,0.8298304226009211,0.3644444444444444,0.08425502860083123,0.13686789904913627,55,3980,502,281
SW-2,Ensemble: JC-RC-NS,CNM,,0.9192671955819064,0.09555555555555556,0.09659998679606524,0.09607493275490721,10,4380,102,326
SW-2,Ensemble: JC-RC-NS,CNM,1.0,0.9192671955819064,0.09555555555555556,0.09659998679606524,0.09607493275490721,10,4380,102,326
SW-2,Ensemble: JC-RC-NS,CNM,0.65,0.8397651378532895,0.35555555555555557,0.12210882560280151,0.1817865138704866,52,4078,404,284
SW-2,Ensemble: JC-RC-NS,LP,,0.850994422965785,0.25333333333333335,0.0874011820565033,0.1299641321180222,40,4117,365,296
SW-2,Ensemble: JC-RC-NS,LP,1.0,0.8594759651801794,0.25333333333333335,0.08869637773303772,0.13139062659584344,40,4130,352,296
SW-2,Ensemble: JC-RC-NS,LP,0.8,0.8141260240135707,0.3177777777777778,0.0824606270601223,0.1309427306554485,62,3930,552,274
SW-2,Ensemble: JC-RC-NS,IP,,0.8679945705148517,0.1466666666666667,0.06221264367816093,0.08736644196817538,29,4142,340,307
SW-2,Ensemble: JC-RC-NS,IP,1.0,0.8679945705148517,0.1466666666666667,0.06221264367816093,0.08736644196817538,29,4142,340,307
SW-2,Ensemble: JC-RC-NS,IP,0.55,0.6561432445444161,0.4211111111111111,0.05239025064653339,0.09318713077933444,106,3066,1416,230
SW-2,Ensemble: JC-RC-NS,SRC,,0.8251796700098597,0.1466666666666667,0.055794828440894895,0.08083750937744563,38,3976,506,298
SW-2,Ensemble: JC-RC-NS,SRC,1.0,0.8301338961031244,0.20222222222222225,0.060715535433731885,0.09339115544513588,39,3986,496,297
SW-2,Ensemble: JC-RC-NS,SRC,0.95,0.8184112686030961,0.21666666666666667,0.05969066458617293,0.09359605021783728,43,3927,555,293
SW-2,Ensemble: JC-RC-NS,WP,,0.8791181960954081,0.13333333333333336,0.051691076246625306,0.07449982967324739,13,4221,261,323
SW-2,Ensemble: JC-RC-NS,WP,1.0,0.8818747774486857,0.13333333333333336,0.0525106633407222,0.07534730100582672,13,4227,255,323
SW-2,Ensemble: JC-RC-NS,WP,0.55,0.6940218086324066,0.37444444444444447,0.052976025431046764,0.09281997381726485,87,3285,1197,249
SW-2,Ensemble: JC-RC-NS,BLOCD,,0.9136257394704983,0.2383333333333333,0.12432497834067882,0.16340883719308272,12,4322,160,324
SW-2,Ensemble: JC-RC-NS,BLOCD,1.0,0.9136257394704983,0.2383333333333333,0.12880961407531455,0.16723526846767833,12,4322,160,324
SW-2,Ensemble: JC-RC-NS,BLOCD,0.85,0.8905849968882941,0.32611111111111113,0.13943250221939715,0.19534362376265155,37,4209,273,299
Social,Ensemble: JC-RC-NS,BLOCD,,0.9328238648880721,0.035721686355031104,0.13649999472732455,0.056624810168717385,19,59313,120,4196
Social,Ensemble: JC-RC-NS,BLOCD,1.0,0.9325123499023673,0.026168034863687042,0.10316809767643174,0.04174713320702881,12,59300,133,4203
Social,Ensemble: JC-RC-NS,BLOCD,0.85,0.9316203396842485,0.2446437620350664,0.11186747529841648,0.1535305322270645,24,59231,202,4191
Social,Ensemble: JC-RC-NS,LN,,0.9325668491709685,0.008060059686215112,0.16487508966308267,0.015368802333762354,38,59279,154,4177
Social,Ensemble: JC-RC-NS,LN,1.0,0.9324086858728103,0.007884389945327981,0.1561545762057271,0.015010867227968908,36,59271,162,4179
Social,Ensemble: JC-RC-NS,LN,0.85,0.9078323863628159,0.2516407857044625,0.1607240949135635,0.19615995166742498,354,57390,2043,3861
Social,Ensemble: JC-RC-NS,GN,,0.9948379816529501,0.05128205128205129,0.022988505747126436,0.031746031746031744,2,20695,71,37
Social,Ensemble: JC-RC-NS,GN,1.0,0.9950293858306855,0.05128205128205129,0.024691358024691357,0.033333333333333326,2,20699,67,37
Social,Ensemble: JC-RC-NS,GN,0.95,0.989889992626714,0.12820512820512822,0.02927120669056153,0.04766073339169342,5,20589,177,34
Social,Ensemble: JC-RC-NS,LV,,0.9957736535729573,0.0,0.0,nan,0,20717,49,39
Social,Ensemble: JC-RC-NS,LV,1.0,0.9958678421384656,0.0,0.0,nan,0,20719,47,39
Social,Ensemble: JC-RC-NS,LV,0.85,0.9682455285895711,0.3846153846153846,0.02383799048074514,0.04489353466623635,15,20131,635,24
Social,Ensemble: JC-RC-NS,CNM,,0.9903423740698499,0.025641025641025644,0.006410256410256411,0.010256410256410258,1,20603,163,38
Social,Ensemble: JC-RC-NS,CNM,1.0,0.9919770767494424,0.025641025641025644,0.008130081300813009,0.012345679012345682,1,20637,129,38
Social,Ensemble: JC-RC-NS,CNM,0.85,0.9606693746352987,0.3333333333333333,0.018516872653548386,0.03508476493400862,13,19974,792,26
Social,Ensemble: JC-RC-NS,LP,,0.9912373383872835,0.05128205128205129,0.013997113997113996,0.02199172476336224,2,20621,145,37
Social,Ensemble: JC-RC-NS,LP,1.0,0.9931104863134862,0.05128205128205129,0.01984126984126984,0.028612303290414885,2,20660,106,37
Social,Ensemble: JC-RC-NS,LP,0.95,0.9922096674546604,0.2820512820512821,0.070578231292517,0.11290422308786248,11,20632,134,28
Social,Ensemble: JC-RC-NS,IP,,0.9616897834008703,0.0,0.0,nan,0,20007,759,39
Social,Ensemble: JC-RC-NS,IP,1.0,0.9651063793635885,0.0,0.0,nan,0,20078,688,39
Social,Ensemble: JC-RC-NS,IP,0.85,0.9087256761996799,0.4358974358974359,0.008978313131667763,0.017594232462971263,17,18896,1870,22
Social,Ensemble: JC-RC-NS,SRC,,0.4939633624476183,0.0,0.0,nan,0,6768,6931,26
Social,Ensemble: JC-RC-NS,SRC,1.0,0.9520587038630306,0.0,0.0,nan,0,13068,631,26
Social,Ensemble: JC-RC-NS,SRC,0.65,0.8268441492683155,0.6538461538461539,0.007181069322218441,0.014206115549462557,17,11347,2352,9
Social,Ensemble: JC-RC-NS,WP,,0.8182512528942578,0.038461538461538464,0.002008032128514056,0.0038167938931297713,1,11292,2407,25
Social,Ensemble: JC-RC-NS,WP,1.0,0.98091602850619,0.038461538461538464,0.006578947368421052,0.011235955056179775,1,13465,234,25
Social,Ensemble: JC-RC-NS,WP,0.85,0.9524714572300239,0.3076923076923077,0.012399021283206461,0.023837468412321,8,13065,634,18
Karate club,Ensemble: JC-RC-NS,LN,,0.7130511456650761,0.06481481481481481,0.09259259259259259,0.07625272331154684,2,127,25,25
Karate club,Ensemble: JC-RC-NS,LN,1.0,0.7195870933774944,0.06481481481481481,0.09259259259259259,0.07625272331154684,2,128,24,25
Karate club,Ensemble: JC-RC-NS,LN,0.6,0.4679222692115111,0.4722222222222222,0.12378618113912232,0.19615356162177924,11,73,79,16
Karate club,Ensemble: JC-RC-NS,GN,,0.7353600042312445,0.09259259259259259,0.14814814814814814,0.11396011396011395,3,131,21,24
Karate club,Ensemble: JC-RC-NS,GN,1.0,0.7484318996560811,0.09259259259259259,0.14814814814814814,0.11396011396011395,3,133,19,24
Karate club,Ensemble: JC-RC-NS,GN,0.85,0.6506552519175721,0.35185185185185186,0.19656084656084655,0.2522198995908595,9,108,44,18
Karate club,Ensemble: JC-RC-NS,LV,,0.7072031924487018,0.06481481481481481,0.09259259259259259,0.07625272331154684,2,126,26,25
Karate club,Ensemble: JC-RC-NS,LV,1.0,0.7195870933774944,0.06481481481481481,0.09259259259259259,0.07625272331154684,2,128,24,25
Karate club,Ensemble: JC-RC-NS,LV,0.7,0.5705237198933076,0.3055555555555556,0.1284431617764951,0.1808600813163312,8,94,58,19
Karate club,Ensemble: JC-RC-NS,CNM,,0.728533237589339,0.06481481481481481,0.09259259259259259,0.07625272331154684,2,130,22,25
Karate club,Ensemble: JC-RC-NS,CNM,1.0,0.728533237589339,0.06481481481481481,0.09259259259259259,0.07625272331154684,2,130,22,25
Karate club,Ensemble: JC-RC-NS,CNM,0.85,0.6717011254185391,0.2962962962962963,0.18888888888888888,0.23070398642917725,8,114,38,19
Karate club,Ensemble: JC-RC-NS,LP,,0.7630529517279641,0.12962962962962962,0.12962962962962962,0.12962962962962962,3,136,16,24
Karate club,Ensemble: JC-RC-NS,LP,1.0,0.7582220338535679,0.12962962962962962,0.12037037037037036,0.12482853223593963,3,135,17,24
Karate club,Ensemble: JC-RC-NS,LP,0.65,0.5729108091471802,0.6203703703703705,0.21030614265908382,0.3141239641813579,16,89,63,11
Karate club,Ensemble: JC-RC-NS,IP,,0.7259852105427254,0.027777777777777776,0.05555555555555555,0.037037037037037035,1,131,21,26
Karate club,Ensemble: JC-RC-NS,IP,1.0,0.7360862206437354,0.06481481481481481,0.09259259259259259,0.07625272331154684,2,131,21,25
Karate club,Ensemble: JC-RC-NS,IP,0.6,0.4799934453693745,0.7314814814814815,0.2012349669212414,0.3156364444553455,19,65,87,8
Karate club,Ensemble: JC-RC-NS,SRC,,0.5522622694815751,0.06481481481481481,0.034567901234567905,0.04508856682769726,2,99,53,25
Karate club,Ensemble: JC-RC-NS,SRC,1.0,0.7078911869447458,0.06481481481481481,0.09259259259259259,0.07625272331154684,2,126,26,25
Karate club,Ensemble: JC-RC-NS,SRC,0.55,0.6090303619206866,0.18518518518518517,0.1197530864197531,0.1454490928175139,6,104,48,21
Karate club,Ensemble: JC-RC-NS,WP,,0.7392253816776334,0.09259259259259259,0.16666666666666666,0.11904761904761904,3,130,22,24
Karate club,Ensemble: JC-RC-NS,WP,1.0,0.7392253816776334,0.09259259259259259,0.16666666666666666,0.11904761904761904,3,130,22,24
Karate club,Ensemble: JC-RC-NS,WP,0.7,0.6107144786943175,0.4074074074074074,0.1691919191919192,0.2390916463909165,11,98,54,16
Karate club,Ensemble: JC-RC-NS,BLOCD,,0.7556038505620475,0.125,0.2037037037037037,0.15492957746478872,4,134,18,23
Karate club,Ensemble: JC-RC-NS,BLOCD,1.0,0.7686757459868842,0.125,0.2037037037037037,0.15492957746478872,4,136,16,23
Karate club,Ensemble: JC-RC-NS,BLOCD,0.55,0.4382606376294775,0.7222222222222223,0.18595734331028446,0.29576205151752494,18,60,92,9
Średnio,Ensemble: BC-DC,LN,,0.9192182200548529,0.35131135199286245,0.3904935157284012,0.36986763210763535,351,109550,548,6315
Średnio,Ensemble: BC-DC,LN,1.0,0.9196165499506495,0.35598489905771385,0.39017572014686164,0.3722969579909441,359,109524,574,6307
Średnio,Ensemble: BC-DC,LN,0.65,0.8768052697706618,0.49300569241668524,0.32842025846449546,0.3942243527959249,605,107916,2182,6061
Średnio,Ensemble: BC-DC,LV,,0.9192006863506196,0.33852898950705956,0.3787821890070399,0.3575261491210813,331,109556,542,6335
Średnio,Ensemble: BC-DC,LV,1.0,0.9195687769238506,0.3431476397778837,0.3928292715363795,0.3663115929076066,334,109554,544,6332
Średnio,Ensemble: BC-DC,LV,0.7,0.883572552549958,0.46654035430061114,0.3295621992241664,0.38626698158265815,519,108368,1730,6147
Średnio,Ensemble: BC-DC,BLOCD,,0.9266524718963223,0.31776899892613897,0.4644207949119751,0.3773471150921297,185,106506,405,6179
Średnio,Ensemble: BC-DC,BLOCD,1.0,0.9285165845470084,0.3134268889399193,0.47665107688158953,0.37817853578923794,187,106516,395,6177
Średnio,Ensemble: BC-DC,BLOCD,0.55,0.8617365178871375,0.5196675370309968,0.41652420275574015,0.4624140490903774,441,104858,2053,5923
Średnio,Ensemble: BC-DC,GN,,0.9226504169601735,0.3813661055980373,0.35271048049539555,0.36647898842811183,282,77766,1066,2449
Średnio,Ensemble: BC-DC,GN,1.0,0.9250856893263643,0.37754897079958855,0.3925147614449096,0.3848864399190265,281,78286,546,2450
Średnio,Ensemble: BC-DC,GN,0.95,0.9227236782170559,0.3896858928006382,0.38543906252211346,0.38755084368720766,294,78222,610,2437
Średnio,Ensemble: BC-DC,IP,,0.9108288087554998,0.26412500573580194,0.5082526684677653,0.34760776614292543,685,102387,2285,4716
Średnio,Ensemble: BC-DC,IP,1.0,0.9109833407879366,0.26737891655248064,0.5127998260965291,0.35148833059573614,664,102834,1838,4737
Średnio,Ensemble: BC-DC,IP,0.55,0.8460124388066844,0.5287832703473899,0.44614601311023944,0.4839623793598663,1021,100479,4193,4380
Średnio,Ensemble: BC-DC,SRC,,0.7812408065241383,0.3196588362061155,0.09909825549806542,0.15129359550020777,505,65491,26922,2366
Średnio,Ensemble: BC-DC,SRC,1.0,0.8404318012223274,0.3407144285097786,0.1360731661094148,0.1944769182323818,517,86864,5549,2354
Średnio,Ensemble: BC-DC,SRC,0.65,0.7891974713928352,0.44773505064549746,0.13057644083334954,0.20218740319382708,760,82981,9432,2111
Średnio,Ensemble: BC-DC,CNM,,0.9257466516229029,0.31232624064338466,0.33400518611229757,0.3228021408690717,194,77824,554,2423
Średnio,Ensemble: BC-DC,CNM,1.0,0.9242017421856571,0.31357002173791204,0.33412046320141153,0.3235192220523754,195,77869,509,2422
Średnio,Ensemble: BC-DC,CNM,0.8,0.9049397709746869,0.41435409134743395,0.2813676650054015,0.3351507757326358,279,77335,1043,2338
Średnio,Ensemble: BC-DC,LP,,0.9020992361758264,0.2861860680841602,0.46748635649471854,0.3550297924803838,156,49839,826,2295
Średnio,Ensemble: BC-DC,LP,1.0,0.9089369594502276,0.2885518284697226,0.4812877374271579,0.3607932426618472,166,49782,883,2285
Średnio,Ensemble: BC-DC,LP,0.55,0.8650690242083297,0.5253636048854597,0.3764413914425715,0.4386061448797508,363,48357,2308,2088
Średnio,Ensemble: BC-DC,WP,,0.8821953848370512,0.26105384935385284,0.15371835890947608,0.19349786948212816,183,64606,6705,2421
Średnio,Ensemble: BC-DC,WP,1.0,0.8916383375990778,0.2725299969686143,0.1557939979168202,0.19825430415756118,190,69082,2229,2414
Średnio,Ensemble: BC-DC,WP,0.55,0.7913196564649071,0.5208255303378206,0.15141720375031573,0.23462342230444577,491,64413,6898,2113
Facebook,Ensemble: BC-DC,LN,,0.9602435855487239,0.3407832246639298,0.4691721132897604,0.394801980299849,69,32359,79,1281
Facebook,Ensemble: BC-DC,LN,1.0,0.9598897277439321,0.3407832246639298,0.4325980392156863,0.3812405644472979,69,32347,91,1281
Facebook,Ensemble: BC-DC,LN,0.95,0.9583743095035607,0.34160830717218066,0.33938736925243673,0.3404942166289315,72,32293,145,1278
Facebook,Ensemble: BC-DC,GN,,0.9602111003632015,0.34160830717218066,0.46623093681917216,0.3943070660721754,72,32355,83,1278
Facebook,Ensemble: BC-DC,GN,1.0,0.9595016780515269,0.34160830717218066,0.4011695906432749,0.3690009224874765,72,32331,107,1278
Facebook,Ensemble: BC-DC,GN,0.95,0.9594103102098176,0.34243338968043147,0.3978835978835979,0.368081866039153,75,32325,113,1275
Facebook,Ensemble: BC-DC,LV,,0.9604211825434513,0.3407832246639298,0.4907329598506069,0.4022376560340805,69,32365,73,1281
Facebook,Ensemble: BC-DC,LV,1.0,0.9602723745124039,0.3407832246639298,0.4754811183732753,0.3970184173012955,69,32360,78,1281
Facebook,Ensemble: BC-DC,LV,0.95,0.9588180245755298,0.34215836217768125,0.36609199889393124,0.3537207903667715,74,32306,132,1276
Facebook,Ensemble: BC-DC,CNM,,0.9603966679580833,0.28274839679089864,0.4897639397639398,0.3585184655867769,53,32380,58,1297
Facebook,Ensemble: BC-DC,CNM,1.0,0.9599867685297654,0.28274839679089864,0.4264343771696713,0.3400354348932727,53,32366,72,1297
Facebook,Ensemble: BC-DC,CNM,0.95,0.9590102510292174,0.2830234242936489,0.33985817196601503,0.308847858667197,54,32332,106,1296
Facebook,Ensemble: BC-DC,LP,,0.9556098060933811,0.3388580321446779,0.21169256814418103,0.26058904312647585,62,32209,229,1288
Facebook,Ensemble: BC-DC,LP,1.0,0.9533775119357385,0.3402331696584293,0.17649730885025006,0.23242383147056683,67,32128,310,1283
Facebook,Ensemble: BC-DC,LP,0.95,0.9523705460906577,0.3402331696584293,0.16136786137971296,0.21890983295864447,67,32094,344,1283
Facebook,Ensemble: BC-DC,IP,,0.9618264089071378,0.3206726770238,0.8931216931216931,0.47190814405743603,49,32432,6,1301
Facebook,Ensemble: BC-DC,IP,1.0,0.9618264089071378,0.3206726770238,0.8931216931216931,0.47190814405743603,49,32432,6,1301
Facebook,Ensemble: BC-DC,IP,0.55,0.9618555949095309,0.32094770452655025,0.8931216931216931,0.4722058851422005,50,32432,6,1300
Facebook,Ensemble: BC-DC,SRC,,0.8882777046917224,0.41773055354315924,0.05525998673415133,0.09760780768981482,154,29844,2594,1196
Facebook,Ensemble: BC-DC,SRC,1.0,0.9312042590483275,0.40767527972309425,0.11029973622199737,0.17362411094535493,144,31304,1134,1206
Facebook,Ensemble: BC-DC,SRC,0.95,0.9282331257944689,0.41097560975609754,0.10920923352182202,0.17256301069751676,156,31192,1246,1194
Facebook,Ensemble: BC-DC,WP,,0.9500555959161416,0.36686388151010224,0.16856280445999058,0.23099186627345158,93,31991,447,1257
Facebook,Ensemble: BC-DC,WP,1.0,0.9444144540800345,0.3676889640183531,0.12701067937836735,0.18880314850944033,96,31797,641,1254
Facebook,Ensemble: BC-DC,WP,0.95,0.9414797905568832,0.3685140465266039,0.11522718630635143,0.17556012931521858,99,31695,743,1251
Facebook,Ensemble: BC-DC,BLOCD,,0.9616491470163478,0.3452118382569965,0.8835978835978835,0.4964616478072433,43,32432,6,1307
Facebook,Ensemble: BC-DC,BLOCD,1.0,0.9616491470163478,0.340184201346964,0.8835978835978835,0.49124111889113037,43,32432,6,1307
Facebook,Ensemble: BC-DC,BLOCD,0.55,0.9618853023134777,0.39699616303093727,0.891005291005291,0.5492628609399299,51,32432,6,1299
SF-1,Ensemble: BC-DC,LN,,0.9580169947957907,0.7088888888888889,0.5438832772166106,0.6155194416074888,49,3508,42,122
SF-1,Ensemble: BC-DC,LN,1.0,0.9580169947957907,0.7088888888888889,0.5438832772166106,0.6155194416074888,49,3508,42,122
SF-1,Ensemble: BC-DC,LN,0.95,0.9575681428687537,0.7155555555555555,0.5362859362859363,0.6130846174641795,52,3504,46,119
SF-1,Ensemble: BC-DC,GN,,0.9527985351711133,0.6,0.4845117845117845,0.5361067991307048,36,3501,49,135
SF-1,Ensemble: BC-DC,GN,1.0,0.9559879268668209,0.6,0.5337822671156004,0.5649574341714512,36,3512,38,135
SF-1,Ensemble: BC-DC,GN,0.95,0.9559168292297474,0.6022222222222221,0.5341189674523008,0.5661298110689703,37,3511,39,134
SF-1,Ensemble: BC-DC,LV,,0.9548655432179073,0.62,0.4627212293878961,0.5299372625817709,45,3500,50,126
SF-1,Ensemble: BC-DC,LV,1.0,0.9548655432179073,0.62,0.4627212293878961,0.5299372625817709,45,3500,50,126
SF-1,Ensemble: BC-DC,LV,0.8,0.952820053617055,0.7333333333333333,0.4389271948095478,0.5491611039233126,60,3479,71,111
SF-1,Ensemble: BC-DC,CNM,,0.9535981775529502,0.4844444444444444,0.4272486772486772,0.45405245068642425,32,3507,43,139
SF-1,Ensemble: BC-DC,CNM,1.0,0.9535981775529502,0.4844444444444444,0.4272486772486772,0.45405245068642425,32,3507,43,139
SF-1,Ensemble: BC-DC,CNM,0.85,0.9490641496115971,0.6155555555555554,0.37286972286972286,0.4644195862262528,40,3483,67,131
SF-1,Ensemble: BC-DC,LP,,0.959788803405871,0.24000000000000002,1.0,0.38709677419354843,9,3550,0,162
SF-1,Ensemble: BC-DC,LP,1.0,0.959788803405871,0.24000000000000002,1.0,0.38709677419354843,9,3550,0,162
SF-1,Ensemble: BC-DC,LP,0.65,0.9628835231122663,0.6488888888888887,0.7925925925925925,0.7135777092611623,31,3541,9,140
SF-1,Ensemble: BC-DC,IP,,0.9594885031055708,0.24000000000000002,0.9444444444444444,0.3827392120075047,9,3549,1,162
SF-1,Ensemble: BC-DC,IP,1.0,0.9594885031055708,0.24000000000000002,0.9444444444444444,0.3827392120075047,9,3549,1,162
SF-1,Ensemble: BC-DC,IP,0.65,0.9628835231122663,0.6488888888888887,0.7925925925925925,0.7135777092611623,31,3541,9,140
SF-1,Ensemble: BC-DC,SRC,,0.8031970304492041,0.4911111111111111,0.09783780809110805,0.163169446699678,71,2917,633,100
SF-1,Ensemble: BC-DC,SRC,1.0,0.7646731928860224,0.4977777777777778,0.08298921557797177,0.14226079574952402,74,2770,780,97
SF-1,Ensemble: BC-DC,SRC,0.55,0.7015468349700095,0.74,0.09225863372828945,0.16406291552205876,120,2493,1057,51
SF-1,Ensemble: BC-DC,WP,,0.8960004836685466,0.2466666666666667,0.050472926392466616,0.08379892011001115,12,3310,240,159
SF-1,Ensemble: BC-DC,WP,1.0,0.8932076642352416,0.2466666666666667,0.04754666489249032,0.07972566897628464,12,3299,251,159
SF-1,Ensemble: BC-DC,WP,0.55,0.7969280319873469,0.5666666666666667,0.062168863727562904,0.11204526804287453,45,2910,640,126
SF-1,Ensemble: BC-DC,BLOCD,,0.9578545865644094,0.47444444444444445,0.8240740740740741,0.6021898966850479,9,3543,7,162
SF-1,Ensemble: BC-DC,BLOCD,1.0,0.9578545865644094,0.47444444444444445,0.8240740740740741,0.6021898966850479,9,3543,7,162
SF-1,Ensemble: BC-DC,BLOCD,0.7,0.9559070627544117,0.6533333333333333,0.7414562289562289,0.6946109759949145,24,3522,28,147
SF-2,Ensemble: BC-DC,LN,,0.9594549213078566,0.5133333333333333,0.571933621933622,0.5410513812619944,59,7116,46,277
