method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
eigenvector,0.3,0.36748897886182696,0.75,0.16967032604287505,0.27673556692797713,20,45,107,7,"[1, 2, 2, 2, 2, 2, 4, 2, 3, 4, 2, 7, 3, 4, 5, 4, 8, 8, 13, 15, 14, 5, 16, 9, 11, 15, 9, 1, 0, 0, 1, 1, 1, 0, 2, 1]"
louvain,0.3,0.381603390906273,0.6481481481481481,0.15298466965133628,0.24754130183289472,18,49,103,9,"[2, 1, 1, 2, 2, 0, 4, 3, 3, 6, 8, 7, 3, 4, 4, 4, 5, 8, 11, 9, 14, 5, 16, 10, 11, 18, 9, 0, 1, 1, 1, 1, 3, 0, 1, 1]"
greedy_modularity,0.3,0.34581050494662313,0.7777777777777777,0.16920156822117605,0.277938944040553,21,39,113,6,"[1, 2, 2, 2, 3, 1, 4, 3, 3, 4, 2, 5, 3, 2, 5, 6, 4, 8, 13, 15, 16, 5, 18, 9, 9, 19, 9, 1, 0, 0, 1, 0, 2, 0, 1, 1]"
label_propagation,0.3,0.3635810414949225,0.9444444444444444,0.19831277540255868,0.3277956082681871,26,36,116,1,"[1, 2, 2, 3, 3, 3, 4, 4, 4, 8, 2, 4, 4, 8, 2, 4, 3, 1, 9, 15, 17, 4, 12, 12, 11, 20, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
infomap,0.3,0.3491718178306773,0.8148148148148149,0.1762219987710184,0.2897738879656014,22,40,112,5,"[1, 2, 2, 3, 2, 2, 4, 3, 3, 5, 2, 3, 2, 4, 3, 4, 9, 8, 12, 15, 18, 6, 16, 11, 11, 14, 9, 1, 0, 0, 0, 1, 1, 0, 1, 1]"
surprise_communities,0.3,0.5033944162434613,0.32407407407407407,0.1317540484207151,0.1873428563984315,9,80,72,18,"[0, 1, 0, 2, 2, 1, 1, 1, 1, 9, 11, 14, 6, 10, 4, 5, 12, 9, 8, 6, 7, 2, 10, 10, 10, 11, 8, 2, 1, 2, 1, 1, 2, 3, 3, 3]"
walktrap,0.3,0.3615324172749278,0.6296296296296297,0.1436901515332888,0.23398231648821605,16,49,103,11,"[2, 2, 1, 1, 2, 2, 2, 1, 3, 6, 4, 7, 2, 4, 3, 7, 7, 9, 11, 13, 14, 6, 16, 11, 8, 16, 8, 0, 0, 1, 2, 1, 1, 2, 3, 1]"
df_node_similarity,0.3,0.378326593564176,0.8472222222222222,0.18181066153202377,0.2993763078297116,20,47,105,7,"[2, 2, 1, 1, 3, 2, 2, 4, 3, 4, 2, 11, 4, 2, 5, 5, 5, 9, 13, 15, 10, 4, 18, 9, 10, 18, 8, 0, 0, 1, 2, 0, 1, 2, 0, 1]"
leiden,0.35,0.40428172799809475,0.7037037037037037,0.16286240705745347,0.26450810299923705,19,52,100,8,"[1, 2, 2, 2, 2, 0, 4, 3, 3, 7, 2, 4, 3, 6, 8, 7, 7, 8, 10, 15, 17, 5, 14, 6, 8, 16, 9, 1, 0, 0, 1, 1, 3, 0, 1, 1]"
eigenvector,0.35,0.38782968570138965,0.75,0.1727499624558448,0.28081815684296685,20,49,103,7,"[1, 2, 2, 2, 2, 2, 4, 2, 3, 5, 2, 8, 3, 6, 5, 4, 8, 8, 12, 15, 13, 5, 14, 9, 11, 15, 9, 1, 0, 0, 1, 1, 1, 0, 2, 1]"
louvain,0.35,0.42563947017963555,0.5925925925925926,0.14508761219287536,0.23310329789166218,17,58,94,10,"[2, 0, 1, 2, 2, 0, 4, 3, 3, 6, 9, 7, 3, 6, 8, 4, 7, 8, 11, 8, 14, 5, 14, 6, 11, 16, 9, 0, 2, 1, 1, 1, 3, 0, 1, 1]"
greedy_modularity,0.35,0.37230050880759064,0.7777777777777777,0.17482103952692188,0.2854757263225914,21,44,108,6,"[1, 2, 2, 2, 3, 1, 4, 3, 3, 6, 2, 6, 3, 2, 5, 7, 5, 8, 11, 15, 15, 5, 18, 9, 8, 18, 9, 1, 0, 0, 1, 0, 2, 0, 1, 1]"
label_propagation,0.35,0.3676962678323711,0.8611111111111112,0.1845561616459449,0.3039654497330046,24,39,113,3,"[0, 2, 2, 3, 3, 3, 4, 3, 4, 9, 2, 4, 4, 8, 2, 4, 5, 1, 8, 15, 17, 4, 12, 12, 11, 18, 16, 2, 0, 0, 0, 0, 0, 0, 1, 0]"
infomap,0.35,0.3753604778866142,0.8148148148148149,0.17990400552320057,0.29473343812881286,22,45,107,5,"[1, 2, 2, 3, 2, 2, 4, 3, 3, 7, 2, 4, 2, 6, 3, 4, 9, 8, 10, 15, 17, 6, 14, 11, 11, 14, 9, 1, 0, 0, 0, 1, 1, 0, 1, 1]"
surprise_communities,0.35,0.609530189195465,0.2685185185185185,0.14087301587301587,0.18479626637946506,8,100,52,19,"[0, 0, 0, 2, 2, 1, 1, 1, 1, 13, 12, 14, 6, 12, 8, 8, 14, 13, 4, 5, 7, 2, 8, 6, 7, 9, 4, 2, 2, 2, 1, 1, 2, 3, 3, 3]"
walktrap,0.35,0.40477990064445546,0.574074074074074,0.1485110568443902,0.23597592532616263,15,58,94,12,"[2, 1, 1, 1, 2, 2, 2, 1, 3, 6, 5, 7, 3, 6, 3, 8, 10, 10, 11, 12, 14, 5, 14, 11, 7, 13, 7, 0, 1, 1, 2, 1, 1, 2, 3, 1]"
df_node_similarity,0.35,0.41246240513376814,0.8055555555555556,0.18023137661940553,0.29455936568536206,20,54,98,7,"[2, 2, 1, 1, 3, 2, 2, 4, 3, 5, 2, 11, 4, 2, 6, 5, 9, 10, 12, 15, 10, 4, 18, 8, 10, 14, 7, 0, 0, 1, 2, 0, 1, 2, 0, 1]"
leiden,0.4,0.4161086810015184,0.6759259259259259,0.1596637538588003,0.2583106835202237,18,55,97,9,"[1, 2, 2, 2, 2, 0, 3, 3, 3, 8, 2, 4, 3, 6, 9, 7, 7, 9, 9, 15, 17, 5, 14, 5, 8, 16, 8, 1, 0, 0, 1, 1, 3, 1, 1, 1]"
eigenvector,0.4,0.4144507361330323,0.7222222222222222,0.17731875967170085,0.2847308821487038,19,55,97,8,"[1, 2, 2, 2, 2, 2, 3, 2, 3, 5, 2, 9, 3, 6, 6, 6, 9, 9, 12, 15, 12, 5, 14, 8, 9, 14, 8, 1, 0, 0, 1, 1, 1, 1, 2, 1]"
louvain,0.4,0.44229734105745533,0.5648148148148148,0.14374636085162398,0.22916884800624318,16,62,90,11,"[2, 0, 1, 2, 2, 0, 3, 3, 3, 7, 9, 8, 3, 6, 9, 4, 7, 9, 10, 8, 13, 5, 14, 5, 11, 16, 8, 0, 2, 1, 1, 1, 3, 1, 1, 1]"
greedy_modularity,0.4,0.3765744787566178,0.7129629629629629,0.16031816767110885,0.2617734698025486,19,47,105,8,"[1, 2, 2, 2, 3, 0, 3, 3, 3, 6, 2, 7, 3, 2, 6, 7, 5, 9, 11, 15, 14, 5, 18, 8, 8, 18, 8, 1, 0, 0, 1, 0, 3, 1, 1, 1]"
label_propagation,0.4,0.413040201377199,0.7407407407407407,0.1722443993341826,0.2794973069129601,20,52,100,7,"[0, 2, 2, 3, 2, 3, 3, 1, 4, 11, 2, 4, 4, 9, 4, 5, 12, 1, 6, 15, 17, 4, 11, 10, 10, 11, 16, 2, 0, 0, 0, 1, 0, 1, 3, 0]"
infomap,0.4,0.40130405869775604,0.7592592592592593,0.17897655606633933,0.2896704755116259,20,51,101,7,"[1, 2, 2, 3, 2, 2, 3, 2, 3, 8, 2, 4, 2, 6, 5, 6, 9, 9, 9, 15, 17, 6, 14, 9, 9, 14, 8, 1, 0, 0, 0, 1, 1, 1, 2, 1]"
surprise_communities,0.4,0.6046992713210688,0.23148148148148145,0.13099647266313932,0.16731090657620276,7,100,52,20,"[0, 0, 0, 2, 1, 1, 1, 1, 1, 13, 12, 14, 6, 12, 8, 8, 14, 13, 4, 5, 7, 2, 8, 6, 7, 9, 4, 2, 2, 2, 1, 2, 2, 3, 3, 3]"
walktrap,0.4,0.4514583567544187,0.574074074074074,0.16407049740383073,0.2552037162351367,15,67,85,12,"[2, 1, 1, 1, 2, 2, 2, 1, 3, 7, 5, 8, 3, 6, 5, 8, 13, 12, 10, 12, 13, 5, 14, 9, 7, 10, 5, 0, 1, 1, 2, 1, 1, 2, 3, 1]"
df_node_similarity,0.4,0.44610718773534164,0.7546296296296297,0.1914228654424733,0.3053812907929313,20,60,92,7,"[2, 2, 1, 1, 3, 2, 2, 4, 3, 5, 2, 12, 4, 2, 7, 7, 9, 12, 12, 15, 9, 4, 18, 7, 8, 14, 5, 0, 0, 1, 2, 0, 1, 2, 0, 1]"
leiden,0.45,0.4363525273323212,0.6481481481481481,0.16153564739736048,0.25861708310457787,17,60,92,10,"[1, 2, 2, 2, 2, 0, 2, 3, 3, 9, 2, 4, 3, 8, 9, 7, 7, 11, 8, 15, 17, 5, 12, 5, 8, 16, 6, 1, 0, 0, 1, 1, 3, 2, 1, 1]"
eigenvector,0.45,0.44465776201765794,0.7222222222222222,0.18767507002801118,0.2979305626817171,19,61,91,8,"[1, 2, 2, 2, 2, 2, 3, 2, 3, 6, 2, 9, 3, 8, 6, 6, 10, 11, 11, 15, 12, 5, 12, 8, 9, 13, 6, 1, 0, 0, 1, 1, 1, 1, 2, 1]"
louvain,0.45,0.47423709382100665,0.5092592592592592,0.14629165506358488,0.2272909037750271,15,69,83,12,"[1, 0, 1, 2, 2, 0, 3, 3, 3, 9, 10, 8, 3, 8, 9, 4, 7, 11, 8, 7, 13, 5, 12, 5, 11, 16, 6, 1, 2, 1, 1, 1, 3, 1, 1, 1]"
