method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
df_node_similarity,0.2,0.9132994269290207,0.7878080837341364,0.3099999886534879,0.444923849917687,1153,56968,2465,3062,"[374, 83, 244, 82, 83, 11, 11, 11, 254, 5209, 6656, 6046, 6833, 6658, 6116, 6737, 6722, 5991, 217, 296, 104, 250, 289, 518, 330, 343, 118, 891, 44, 1021, 45, 44, 2, 2, 2, 1011]"
walktrap,0.2,0.6310988450225777,0.7522171654660529,0.04123757521776647,0.07818873679995397,645,26177,14774,913,"[92, 421, 97, 11, 12, 12, 4610, 3950, 4423, 4043, 4554, 4597, 2342, 2200, 2660, 2591, 2513, 2468, 35, 844, 30, 2, 1, 1]"
eigenvector,0.2,0.5492870357424315,0.6565708170637989,0.07059668643285642,0.12748568622863535,1216,22202,17770,1480,"[542, 98, 13, 9, 8, 546, 3781, 4233, 4296, 3101, 2968, 3823, 2369, 2714, 2338, 3966, 4097, 2286, 723, 29, 0, 4, 5, 719]"
surprise_communities,0.2,0.583738657904345,1.0,0.004494053732983657,0.008947895144391316,39,12120,8646,0,"[13, 13, 13, 3647, 4279, 4194, 2987, 2788, 2871, 0, 0, 0]"
leiden,0.25,0.5171052410356817,0.6758432559870423,0.07277722012803195,0.13140434968667405,2191,30696,28737,2024,"[630, 91, 622, 95, 95, 11, 10, 10, 627, 3189, 3555, 3103, 3696, 3516, 3440, 3477, 3539, 3181, 2237, 3397, 3047, 3387, 3431, 3194, 3590, 3526, 2928, 635, 36, 643, 32, 32, 2, 3, 3, 638]"
louvain,0.25,0.5507913457037028,0.6317001952743138,0.07555514519973844,0.13496737951717158,2058,32974,26459,2157,"[593, 94, 553, 90, 88, 10, 10, 8, 612, 3411, 3917, 3563, 3943, 3727, 3747, 3711, 3573, 3382, 2015, 3035, 2587, 3140, 3220, 2887, 3356, 3492, 2727, 672, 33, 712, 37, 39, 3, 3, 5, 653]"
greedy_modularity,0.25,0.5488257929374909,0.6786175823491811,0.06030150793919775,0.11076087779444914,1456,29374,23909,1494,"[622, 79, 82, 99, 11, 10, 11, 542, 3384, 3688, 3792, 3854, 3658, 4011, 3729, 3258, 2042, 3264, 3291, 3093, 2976, 3056, 3336, 2851, 643, 48, 45, 28, 2, 3, 2, 723]"
label_propagation,0.25,0.8980070974172312,0.583774436222228,0.24458185601710658,0.34473242116767633,1219,55926,3507,2996,"[398, 84, 273, 83, 84, 11, 11, 11, 264, 5102, 6576, 5901, 6730, 6489, 6046, 6604, 6599, 5879, 324, 376, 249, 353, 458, 588, 463, 466, 230, 867, 43, 992, 44, 43, 2, 2, 2, 1001]"
infomap,0.25,0.3971390110525031,0.6834388176394338,0.07178338935373753,0.12992084790884093,2806,22490,36943,1409,"[875, 99, 794, 101, 108, 10, 7, 6, 806, 2105, 2375, 2589, 2533, 2629, 2526, 2701, 2532, 2500, 3321, 4577, 3561, 4550, 4318, 4108, 4366, 4533, 3609, 390, 28, 471, 26, 19, 3, 6, 7, 459]"
df_node_similarity,0.25,0.9134405160729355,0.7878080837341364,0.31058894108457136,0.44553011884793897,1153,56977,2456,3062,"[374, 83, 244, 82, 83, 11, 11, 11, 254, 5209, 6659, 6046, 6835, 6658, 6117, 6737, 6724, 5992, 217, 293, 104, 248, 289, 517, 330, 341, 117, 891, 44, 1021, 45, 44, 2, 2, 2, 1011]"
walktrap,0.25,0.6317671112427979,0.7495924935500424,0.04114249793292931,0.0780036496388843,643,26206,14745,915,"[92, 421, 95, 11, 12, 12, 4610, 3951, 4425, 4065, 4558, 4597, 2342, 2199, 2658, 2569, 2509, 2468, 35, 844, 32, 2, 1, 1]"
eigenvector,0.25,0.5560694851568885,0.6563073124524682,0.07052793002015555,0.12736860707771053,1214,22492,17480,1482,"[542, 98, 13, 9, 8, 544, 3781, 4233, 4296, 3254, 3105, 3823, 2369, 2714, 2338, 3813, 3960, 2286, 723, 29, 0, 4, 5, 721]"
surprise_communities,0.25,0.5937152805194043,1.0,0.004603719372056406,0.009165244530318948,39,12327,8439,0,"[13, 13, 13, 3722, 4348, 4257, 2912, 2719, 2808, 0, 0, 0]"
