method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
greedy_modularity,0.3,0.3736691458084948,0.923076923076923,0.002862944537399822,0.005708185006293888,36,7751,13015,3,"[12, 12, 12, 2279, 3743, 1729, 4355, 3324, 5336, 1, 1, 1]"
label_propagation,0.3,0.6207864856010793,0.8974358974358975,0.014772512490102264,0.02906656606030062,35,12755,8011,4,"[11, 11, 13, 6060, 6613, 82, 574, 454, 6983, 2, 2, 0]"
infomap,0.3,0.269033624551741,0.5897435897435898,0.0015226018969103777,0.0030373619230381803,23,5574,15192,16,"[10, 7, 6, 1782, 1889, 1903, 4852, 5178, 5162, 3, 6, 7]"
surprise_communities,0.3,0.6150520200174012,0.9615384615384616,0.0047273741278902395,0.00940849169713969,25,8431,5268,1,"[13, 12, 3853, 4578, 2781, 2487, 0, 1]"
walktrap,0.3,0.3209125333126337,0.9230769230769231,0.0028478234806802874,0.00567812912612123,24,4281,9418,2,"[11, 13, 3657, 624, 2977, 6441, 2, 0]"
df_node_similarity,0.35,0.07116167755305727,0.9940272288098375,0.0691514719794952,0.12930741748092858,4147,422,59011,68,"[1252, 127, 1241, 127, 127, 13, 13, 13, 1234, 23, 61, 47, 42, 60, 54, 27, 37, 71, 5403, 6891, 6103, 7041, 6887, 6580, 7040, 7028, 6038, 13, 0, 24, 0, 0, 0, 0, 0, 31]"
leiden,0.35,0.3372170581787124,0.8211285158221139,0.07314910145345788,0.1343314692213528,3135,18275,41158,1080,"[1059, 91, 1087, 121, 116, 11, 11, 12, 627, 1904, 3566, 1238, 936, 1141, 2704, 1778, 1881, 3127, 3522, 3386, 4912, 6147, 5806, 3930, 5289, 5184, 2982, 206, 36, 178, 6, 11, 2, 2, 1, 638]"
eigenvector,0.35,0.48432925705590874,0.717948717948718,0.002951407214507831,0.005878647962006444,28,9986,10780,11,"[13, 8, 7, 4168, 3015, 2803, 2466, 4052, 4262, 0, 5, 6]"
louvain,0.35,0.37834827674158245,0.7435897435897436,0.0023094013892816802,0.004604502360570613,29,7823,12943,10,"[11, 10, 8, 2807, 3089, 1927, 3827, 3978, 5138, 2, 3, 5]"
greedy_modularity,0.35,0.4487460878095162,0.8974358974358975,0.0031994106909638974,0.006376090252741347,35,9267,11499,4,"[11, 12, 12, 3502, 3928, 1837, 3132, 3139, 5228, 2, 1, 1]"
label_propagation,0.35,0.6218347079189538,0.8974358974358975,0.014902527291355,0.029318206032544036,35,12777,7989,4,"[11, 11, 13, 6064, 6618, 95, 570, 449, 6970, 2, 2, 0]"
infomap,0.35,0.2846798421501478,0.5897435897435898,0.0015542903975112304,0.0031004095543637963,23,5902,14864,16,"[10, 7, 6, 1848, 2058, 1996, 4786, 5009, 5069, 3, 6, 7]"
surprise_communities,0.35,0.6333490628379432,0.9230769230769231,0.004774153466162324,0.00949917719179907,24,8682,5017,2,"[12, 12, 3993, 4689, 2641, 2376, 1, 1]"
walktrap,0.35,0.36128165754984554,0.8846153846153846,0.0031028884895741016,0.006184085599640929,23,4825,8874,3,"[11, 12, 4096, 729, 2538, 6336, 2, 1]"
df_node_similarity,0.4,0.07274051564976303,0.9937637241985069,0.06999154966328346,0.13077267819937755,4144,526,58907,71,"[1252, 127, 1239, 127, 127, 13, 13, 13, 1233, 28, 65, 66, 48, 71, 64, 41, 59, 84, 5398, 6887, 6084, 7035, 6876, 6570, 7026, 7006, 6025, 13, 0, 26, 0, 0, 0, 0, 0, 32]"
leiden,0.4,0.3986820478552466,0.7566380897431908,0.07476164391511045,0.13607776175025482,2954,22358,37075,1261,"[992, 87, 1000, 117, 116, 10, 11, 8, 613, 2123, 3657, 2059, 1398, 1242, 3434, 1904, 3378, 3163, 3303, 3295, 4091, 5685, 5705, 3200, 5163, 3687, 2946, 273, 40, 265, 10, 11, 3, 2, 5, 652]"
eigenvector,0.4,0.5034521942943994,0.6923076923076924,0.0029596377197904245,0.005894078065695727,27,10390,10376,12,"[13, 8, 6, 4216, 3213, 2961, 2418, 3854, 4104, 0, 5, 7]"
louvain,0.4,0.5340294108187126,0.6666666666666666,0.0027412661135891507,0.00546008092495276,26,11069,9697,13,"[10, 9, 7, 3779, 3896, 3394, 2855, 3171, 3671, 3, 4, 6]"
greedy_modularity,0.4,0.5490496910850555,0.8205128205128206,0.0034038258247079517,0.006779527371804931,32,11395,9371,7,"[11, 10, 11, 3577, 3988, 3830, 3057, 3079, 3235, 2, 3, 2]"
label_propagation,0.4,0.9296049534639215,0.8461538461538461,0.022514730929498333,0.04386235826574887,33,19314,1452,6,"[11, 11, 11, 6067, 6622, 6625, 567, 445, 440, 2, 2, 2]"
infomap,0.4,0.3250444641905962,0.5897435897435898,0.0016347564868221655,0.0032604750073804596,23,6755,14011,16,"[10, 7, 6, 1912, 2226, 2617, 4722, 4841, 4448, 3, 6, 7]"
