method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
df_node_similarity,0.45,0.933018055532307,0.31278154307938627,0.4617852184422298,0.3729514365214114,92,59254,179,4123,"[26, 1, 29, 1, 1, 1, 1, 1, 31, 5412, 6930, 6133, 7054, 6927, 6609, 7051, 7047, 6091, 14, 22, 17, 29, 20, 25, 16, 18, 18, 1239, 126, 1236, 126, 126, 12, 12, 12, 1234]"
eigenvector,0.45,0.9859905456793255,0.38207147183525136,0.19926868044515103,0.2619288474387866,76,34521,280,217,"[31, 26, 3, 8, 8, 6908, 7007, 6612, 7001, 6993, 44, 76, 22, 66, 72, 96, 101, 10, 5, 5]"
surprise_communities,0.45,0.9211475991639735,0.20694528568544315,0.022951874772168465,0.04132093038720835,70,38772,2976,350,"[20, 21, 19, 3, 3, 4, 6450, 6586, 6479, 6125, 6550, 6582, 502, 497, 468, 509, 517, 483, 107, 106, 108, 10, 10, 9]"
walktrap,0.45,0.9824289953770015,0.3125378558449425,0.08305416992696922,0.1312340517345157,36,27354,359,130,"[22, 6, 4, 4, 6827, 6512, 7000, 7015, 120, 122, 67, 50, 105, 7, 9, 9]"
greedy_modularity,0.45,0.9933763878360825,0.5897435897435898,0.15998863313441317,0.2516959200730849,23,20644,122,16,"[9, 8, 6, 6597, 7027, 7020, 37, 40, 45, 4, 5, 7]"
label_propagation,0.45,0.9954379528037108,0.07692307692307693,0.04907407407407407,0.05992085924250989,3,20707,59,36,"[1, 1, 1, 6617, 7044, 7046, 17, 23, 19, 12, 12, 12]"
leiden,0.5,0.9353888416120176,0.288290005099317,0.5621770815756163,0.3811318186287442,198,59299,134,4017,"[47, 18, 35, 20, 16, 7, 11, 9, 35, 5419, 6943, 6144, 7067, 6924, 6608, 7048, 7045, 6101, 7, 9, 6, 16, 23, 26, 19, 20, 8, 1218, 109, 1230, 107, 111, 6, 2, 4, 1230]"
louvain,0.5,0.9361757169172518,0.3287710273673985,0.6901186919136768,0.44536916420355704,193,59354,79,4022,"[31, 21, 30, 21, 21, 10, 12, 9, 38, 5424, 6946, 6146, 7075, 6929, 6619, 7054, 7060, 6101, 2, 6, 4, 8, 18, 15, 13, 5, 8, 1234, 106, 1235, 106, 106, 3, 1, 4, 1227]"
infomap,0.5,0.9154541759145416,0.37297090676070477,0.27957769366991864,0.31959104915503433,938,57304,2129,3277,"[248, 43, 264, 43, 36, 6, 9, 8, 281, 5311, 6656, 6011, 6797, 6657, 6389, 6720, 6755, 6008, 115, 296, 139, 286, 290, 245, 347, 310, 101, 1017, 84, 1001, 84, 91, 7, 4, 5, 984]"
df_node_similarity,0.5,0.9330836401313553,0.299653608212321,0.4664986136613056,0.3649091885886697,85,59265,168,4130,"[24, 1, 25, 1, 1, 1, 1, 1, 30, 5413, 6931, 6133, 7056, 6929, 6611, 7051, 7048, 6093, 13, 21, 17, 27, 18, 23, 16, 17, 16, 1241, 126, 1240, 126, 126, 12, 12, 12, 1235]"
