method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
greedy_modularity,0.3,0.268260462924316,0.77154337384958,0.03832915886415151,0.07303027909286343,1166,7881,24557,184,"[311, 37, 372, 394, 37, 3, 4, 5, 3, 411, 566, 339, 276, 624, 1398, 767, 754, 2746, 2992, 3155, 3066, 3129, 3134, 2311, 2899, 2912, 959, 93, 4, 32, 10, 4, 2, 1, 0, 38]"
label_propagation,0.3,0.15486424936249288,0.8547371810351767,0.040985037530737733,0.07821941829182347,1203,4031,28407,147,"[379, 39, 298, 399, 41, 4, 2, 5, 36, 551, 108, 924, 140, 81, 677, 1284, 59, 207, 2852, 3613, 2481, 3265, 3677, 3032, 2382, 3607, 3498, 25, 2, 106, 5, 0, 1, 3, 0, 5]"
infomap,0.3,0.13570276868978526,0.9126029676138346,0.03960925067965234,0.07592324278298597,1174,3423,29015,176,"[344, 35, 403, 297, 40, 5, 4, 5, 41, 729, 733, 14, 697, 35, 159, 643, 401, 12, 2674, 2988, 3391, 2708, 3723, 3550, 3023, 3265, 3693, 60, 6, 1, 107, 1, 0, 1, 0, 0]"
surprise_communities,0.3,0.2642564099548876,0.7721283103920148,0.04219788992828457,0.08002244171836548,1062,7886,24552,288,"[330, 30, 369, 254, 35, 4, 4, 3, 33, 1072, 947, 782, 971, 868, 781, 806, 797, 862, 2331, 2774, 2623, 2434, 2890, 2928, 2860, 2869, 2843, 74, 11, 35, 150, 6, 1, 1, 2, 8]"
walktrap,0.3,0.18716117470807633,0.8106361855697765,0.034993249223952146,0.06709036583741085,1007,5324,27114,343,"[299, 40, 355, 238, 36, 4, 4, 5, 26, 359, 337, 431, 756, 759, 760, 826, 391, 705, 3044, 3384, 2974, 2649, 2999, 2949, 2840, 3275, 3000, 105, 1, 49, 166, 5, 1, 1, 0, 15]"
df_node_similarity,0.3,0.2013714274436994,0.8810653626338244,0.04070964493765919,0.07782345536616511,1166,5661,26777,184,"[379, 31, 377, 305, 37, 4, 5, 5, 23, 272, 1300, 188, 637, 501, 541, 146, 131, 1945, 3131, 2421, 3217, 2768, 3257, 3168, 3520, 3535, 1760, 25, 10, 27, 99, 4, 1, 0, 0, 18]"
leiden,0.35,0.19785015031683056,0.7829952507445865,0.03755229566869624,0.07166743546226192,951,5749,26689,399,"[275, 41, 207, 343, 41, 4, 3, 4, 33, 878, 89, 1349, 668, 196, 327, 690, 882, 670, 2525, 3632, 2056, 2737, 3562, 3382, 2976, 2784, 3035, 129, 0, 197, 61, 0, 1, 2, 1, 8]"
eigenvector,0.35,0.19246292801922563,0.863272424803456,0.04091293693070365,0.07812338435176652,1154,5381,27057,196,"[302, 34, 374, 366, 23, 5, 4, 5, 41, 694, 576, 652, 490, 1378, 149, 890, 158, 394, 2709, 3145, 2753, 2915, 2380, 3560, 2776, 3508, 3311, 102, 7, 30, 38, 18, 0, 1, 0, 0]"
louvain,0.35,0.26739474581485795,0.7477313585017038,0.040574996336525164,0.07697311317029183,991,8050,24388,359,"[316, 28, 267, 301, 38, 5, 2, 4, 30, 1040, 838, 820, 1134, 390, 525, 1138, 935, 1230, 2363, 2883, 2585, 2271, 3368, 3184, 2528, 2731, 2475, 88, 13, 137, 103, 3, 0, 3, 1, 11]"
greedy_modularity,0.35,0.29327209431304846,0.7418954090531004,0.03874980436489776,0.07365266952486929,1138,8749,23689,212,"[302, 37, 370, 378, 37, 3, 4, 4, 3, 518, 572, 397, 457, 630, 1509, 918, 977, 2771, 2885, 3149, 3008, 2948, 3128, 2200, 2748, 2689, 934, 102, 4, 34, 26, 4, 2, 1, 1, 38]"
label_propagation,0.35,0.1932594284039386,0.8186750382355309,0.04102875885802797,0.07814138041592716,1125,5411,27027,225,"[368, 38, 296, 340, 41, 4, 2, 5, 31, 672, 275, 957, 561, 112, 698, 1340, 85, 711, 2731, 3446, 2448, 2844, 3646, 3011, 2326, 3581, 2994, 36, 3, 108, 64, 0, 1, 3, 0, 10]"
infomap,0.35,0.18235350186774296,0.8664520110547639,0.03940669169558067,0.0753848412892293,1139,5045,27393,211,"[344, 35, 396, 284, 26, 5, 4, 5, 40, 735, 758, 40, 793, 1266, 170, 858, 409, 16, 2668, 2963, 3365, 2612, 2492, 3539, 2808, 3257, 3689, 60, 6, 8, 120, 15, 0, 1, 0, 1]"
surprise_communities,0.35,0.35314915046259104,0.6615363975421931,0.04467837050737025,0.0837036256127308,970,10982,21456,380,"[308, 25, 344, 228, 32, 3, 3, 3, 24, 1513, 1212, 1076, 1289, 1293, 1031, 1215, 1063, 1290, 1890, 2509, 2329, 2116, 2465, 2678, 2451, 2603, 2415, 96, 16, 60, 176, 9, 2, 2, 2, 17]"
walktrap,0.35,0.25643494744946904,0.728584077919987,0.035089039873439296,0.06695355687039609,930,7748,24690,420,"[283, 25, 348, 209, 27, 4, 4, 5, 25, 566, 881, 556, 1103, 1347, 796, 1016, 631, 852, 2837, 2840, 2849, 2302, 2411, 2913, 2650, 3035, 2853, 121, 16, 56, 195, 14, 1, 1, 0, 16]"
df_node_similarity,0.35,0.23781761986161745,0.8551423435026428,0.04213318853079269,0.0803094975694002,1163,6883,25555,187,"[378, 31, 377, 305, 37, 4, 5, 5, 21, 274, 1306, 207, 640, 644, 687, 679, 131, 2315, 3129, 2415, 3198, 2765, 3114, 3022, 2987, 3535, 1390, 26, 10, 27, 99, 4, 1, 0, 0, 20]"
leiden,0.4,0.2851039078121419,0.6970686092999543,0.04011068142966077,0.07585643621261833,869,8772,23666,481,"[243, 41, 190, 320, 38, 3, 2, 4, 28, 1222, 109, 1771, 1058, 309, 738, 1024, 1358, 1183, 2181, 3612, 1634, 2347, 3449, 2971, 2642, 2308, 2522, 161, 0, 214, 84, 3, 2, 3, 1, 13]"
eigenvector,0.4,0.21805993349638098,0.8402103624996646,0.040715233698252605,0.07766685725222493,1079,6324,26114,271,"[238, 34, 367, 363, 23, 5, 4, 5, 40, 1049, 603, 679, 721, 1398, 252, 927, 280, 415, 2354, 3118, 2726, 2684, 2360, 3457, 2739, 3386, 3290, 166, 7, 37, 41, 18, 0, 1, 0, 1]"
louvain,0.4,0.3144680337323538,0.7209396549411038,0.04325054538560736,0.08160542559426598,929,9706,22732,421,"[290, 28, 261, 275, 36, 5, 2, 4, 28, 1381, 858, 1036, 1539, 493, 617, 1285, 1205, 1292, 2022, 2863, 2369, 1866, 3265, 3092, 2381, 2461, 2413, 114, 13, 143, 129, 5, 0, 3, 1, 13]"
greedy_modularity,0.4,0.3702986218262387,0.6617228796050337,0.038088063327791244,0.07203014813749267,944,11548,20890,406,"[154, 37, 366, 339, 36, 2, 4, 4, 2, 1359, 588, 566, 1111, 649, 2024, 989, 1482, 2780, 2044, 3133, 2839, 2294, 3109, 1685, 2677, 2184, 925, 250, 4, 38, 65, 5, 3, 1, 1, 39]"
