method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
eigenvector,0.35,0.34115497049045757,0.7037037037037037,0.14662812133400369,0.24268820479647193,19,41,111,8,"[1, 2, 2, 1, 2, 1, 3, 4, 3, 5, 2, 7, 3, 5, 7, 3, 2, 7, 12, 15, 14, 5, 15, 7, 12, 21, 10, 1, 0, 0, 2, 1, 2, 1, 0, 1]"
louvain,0.35,0.40438232940588575,0.5648148148148149,0.14445733097693883,0.23007146446813348,15,56,96,12,"[2, 1, 1, 1, 2, 1, 2, 2, 3, 6, 7, 6, 3, 5, 10, 5, 7, 7, 11, 10, 15, 5, 15, 4, 10, 16, 10, 0, 1, 1, 2, 1, 2, 2, 2, 1]"
greedy_modularity,0.35,0.3352494074290039,0.6481481481481483,0.1310840002790467,0.21806557186892966,17,42,110,10,"[1, 2, 2, 1, 3, 0, 2, 3, 3, 6, 2, 4, 3, 4, 6, 6, 4, 7, 11, 15, 17, 5, 16, 8, 9, 19, 10, 1, 0, 0, 2, 0, 3, 2, 1, 1]"
label_propagation,0.35,0.3811800650166812,0.8611111111111112,0.18190923092883873,0.30036626066205757,23,48,104,4,"[2, 2, 2, 1, 2, 3, 3, 4, 4, 4, 2, 5, 2, 9, 4, 4, 12, 6, 13, 15, 16, 6, 11, 10, 11, 11, 11, 0, 0, 0, 2, 1, 0, 1, 0, 0]"
infomap,0.35,0.35610120021062125,0.8148148148148149,0.17631141075413523,0.289894759713177,22,40,112,5,"[1, 2, 2, 3, 2, 2, 3, 4, 3, 6, 2, 4, 3, 5, 4, 3, 6, 7, 11, 15, 17, 5, 15, 10, 12, 17, 10, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
surprise_communities,0.35,0.535875671335805,0.25925925925925924,0.11627384960718296,0.16054548272121494,8,88,64,19,"[0, 0, 0, 1, 1, 2, 1, 1, 2, 11, 12, 11, 4, 10, 10, 6, 14, 10, 6, 5, 10, 4, 10, 4, 9, 9, 7, 2, 2, 2, 2, 2, 1, 3, 3, 2]"
walktrap,0.35,0.37699359613479955,0.6666666666666666,0.15299138951099736,0.24887026707120072,18,49,103,9,"[2, 1, 1, 2, 2, 2, 1, 4, 3, 6, 6, 6, 2, 5, 4, 7, 5, 8, 11, 11, 15, 6, 15, 10, 8, 18, 9, 0, 1, 1, 1, 1, 1, 3, 0, 1]"
df_node_similarity,0.35,0.3474353140825374,0.8148148148148149,0.1687336638059032,0.2795727755480586,20,41,111,7,"[2, 2, 2, 1, 3, 1, 2, 4, 3, 4, 2, 5, 3, 4, 8, 4, 3, 8, 13, 15, 16, 5, 16, 6, 11, 20, 9, 0, 0, 0, 2, 0, 2, 2, 0, 1]"
leiden,0.4,0.3979774282641425,0.6203703703703705,0.15167689971611542,0.24375671827186257,16,54,98,11,"[1, 2, 2, 1, 2, 1, 2, 2, 3, 7, 2, 5, 3, 5, 10, 7, 7, 8, 10, 15, 16, 5, 15, 4, 8, 16, 9, 1, 0, 0, 2, 1, 2, 2, 2, 1]"
eigenvector,0.4,0.36467782992662967,0.7037037037037037,0.1530485527544351,0.2514165153530587,19,45,107,8,"[1, 2, 2, 1, 2, 1, 3, 4, 3, 6, 2, 7, 3, 5, 8, 4, 2, 8, 11, 15, 14, 5, 15, 6, 11, 21, 9, 1, 0, 0, 2, 1, 2, 1, 0, 1]"
