method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
greedy_modularity,0.3,0.07999346601703665,0.9762324546388224,0.05270222205282638,0.10000560922871764,2817,1674,51609,133,"[1205, 122, 124, 123, 13, 13, 13, 1204, 320, 192, 161, 158, 234, 108, 197, 304, 5106, 6760, 6922, 6789, 6400, 6959, 6868, 5805, 60, 5, 3, 4, 0, 0, 0, 61]"
label_propagation,0.3,0.052900241972148994,0.994998599483365,0.03848908117386736,0.07411134661817233,1529,632,39459,29,"[1237, 127, 126, 13, 13, 13, 118, 76, 104, 97, 122, 115, 5308, 6876, 6843, 6537, 6945, 6950, 28, 0, 1, 0, 0, 0]"
infomap,0.3,0.16280378635717965,0.9138871399056269,0.06535254966759789,0.12198209557312967,3705,6693,52740,510,"[1114, 116, 1102, 117, 117, 13, 12, 12, 1102, 628, 804, 786, 823, 686, 691, 898, 722, 655, 4798, 6148, 5364, 6260, 6261, 5943, 6169, 6343, 5454, 151, 11, 163, 10, 10, 0, 1, 1, 163]"
df_node_similarity,0.3,0.07318397565758487,0.9964866051822574,0.06563458117295189,0.12315728528123122,4175,524,58909,40,"[1258, 127, 1252, 127, 127, 13, 13, 13, 1245, 45, 59, 61, 55, 86, 40, 49, 56, 73, 5381, 6893, 6089, 7028, 6861, 6594, 7018, 7009, 6036, 7, 0, 13, 0, 0, 0, 0, 0, 20]"
eigenvector,0.3,0.09606647433388649,0.9357052139917597,0.049892319928594574,0.09473340240541528,2875,2677,51330,75,"[105, 1242, 120, 124, 13, 12, 11, 1248, 685, 81, 572, 145, 195, 399, 529, 71, 6267, 6069, 6511, 6802, 6439, 6668, 6536, 6038, 22, 23, 7, 3, 0, 1, 2, 17]"
surprise_communities,0.3,0.6069124397517386,0.8188976377952756,0.021799684328739286,0.04246881614035618,396,25211,16537,24,"[121, 126, 123, 13, 13, 0, 4036, 4153, 4053, 3767, 4154, 5048, 2916, 2930, 2894, 2867, 2913, 2017, 6, 1, 4, 0, 0, 13]"
walktrap,0.3,0.1864899025332511,0.9522775068136246,0.03454184541421567,0.06666553986305769,1585,7590,40308,100,"[120, 1201, 125, 100, 13, 13, 13, 423, 384, 518, 3173, 2254, 457, 381, 6529, 5766, 6565, 3774, 4380, 6610, 6684, 7, 64, 2, 27, 0, 0, 0]"
leiden,0.35,0.10142125131164523,0.9597183751240581,0.06432737182322404,0.120573052417284,3846,2619,56814,369,"[1012, 124, 1210, 124, 123, 13, 13, 13, 1214, 723, 165, 273, 126, 424, 379, 123, 168, 238, 4703, 6787, 5877, 6957, 6523, 6255, 6944, 6897, 5871, 253, 3, 55, 3, 4, 0, 0, 0, 51]"
louvain,0.35,0.09787984553867908,0.951174824642815,0.06447373433885963,0.12076183717588232,3854,2408,57025,361,"[1038, 126, 1233, 125, 119, 13, 13, 12, 1175, 606, 145, 273, 107, 260, 202, 224, 189, 402, 4820, 6807, 5877, 6976, 6687, 6432, 6843, 6876, 5707, 227, 1, 32, 2, 8, 0, 0, 1, 90]"
greedy_modularity,0.35,0.08341517814403115,0.9736710653263204,0.05273231205774785,0.10004629288973008,2809,1876,51407,141,"[1202, 121, 123, 123, 13, 13, 13, 1201, 331, 211, 226, 172, 256, 138, 211, 331, 5095, 6741, 6857, 6775, 6378, 6929, 6854, 5778, 63, 6, 4, 4, 0, 0, 0, 64]"
