graph,community,nodes,sources,detected,difference,sources_ratio,nmi,sizes,avg_sizes,time
barabasi_2,louvain,925,100,13,87,12,0.28286021578694853,173|140|105|102|92|64|63|55|49|30|27|14|11,71.15384615384616,0.2055368423461914
barabasi_2,leiden,925,100,12,88,12,0.2639983154306696,141|137|95|89|85|81|67|61|54|52|39|24,77.08333333333333,0.012579917907714844
barabasi_2,label_propagation,925,100,1,99,1,0.0,925,925.0,0.016112804412841797
barabasi_2,greedy_modularity,925,100,9,91,8,0.2030883833112603,176|173|172|169|110|43|42|22|18,102.77777777777777,1.0829126834869385
barabasi_2,eigenvector,925,100,12,88,12,0.2890057294605963,129|105|101|99|90|76|75|69|68|49|42|22,77.08333333333333,0.06986021995544434
barabasi_2,infomap,925,100,1,99,1,0.0,925,925.0,0.03775978088378906
barabasi_2,markov_clustering,925,100,505,-405,100,0.69591364773729,32|31|27|18|17|15|15|14|11|9|8|7|5|5|5|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1.8316831683168318,0.2985701560974121
barabasi_2,paris,925,100,46,54,0,0.3948852703449614,34|33|30|27|27|27|26|25|25|25|24|24|24|24|24|23|23|23|23|22|21|21|21|20|19|19|18|18|18|17|17|16|16|16|15|15|14|14|14|14|12|12|12|12|11|10,20.108695652173914,0.09543871879577637
barabasi_2,surprise_communities,925,100,150,-50,59,0.6174491762297495,22|15|12|12|11|11|10|10|10|10|10|9|9|9|9|9|9|9|9|9|8|8|8|8|7|7|7|7|7|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3,6.166666666666667,0.015787601470947266
barabasi_2,walktrap,925,100,97,3,8,0.4642781356153384,212|30|28|23|17|17|16|14|14|14|13|13|12|11|11|11|11|11|11|10|10|10|10|9|9|9|9|9|9|9|9|9|8|8|8|8|8|8|7|7|7|7|7|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|2|2|2,9.536082474226804,0.04985618591308594
barabasi_2,df_node_similarity,925,100,3,97,2,0.05413112218423045,749|84|92,308.3333333333333,9.528342723846436
barabasi_2,louvain,880,100,10,90,10,0.24270192027375498,174|130|108|101|97|67|64|61|58|20,88.0,0.16597294807434082
barabasi_2,leiden,880,100,11,89,11,0.2725290464849101,141|129|101|101|93|78|62|51|47|43|34,80.0,0.012410402297973633
barabasi_2,label_propagation,880,100,1,99,1,0.0,880,880.0,0.015446662902832031
barabasi_2,greedy_modularity,880,100,10,90,9,0.21828659734683448,193|172|167|135|78|38|32|31|22|12,88.0,0.9939932823181152
barabasi_2,eigenvector,880,100,10,90,9,0.2607805143739188,137|132|108|94|89|87|84|77|58|14,88.0,0.061476945877075195
barabasi_2,infomap,880,100,1,99,1,0.0,880,880.0,0.03350472450256348
barabasi_2,markov_clustering,880,100,466,-366,100,0.6990926927242511,30|30|25|17|17|15|13|11|11|10|7|7|6|6|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1.888412017167382,0.30836057662963867
barabasi_2,paris,880,100,46,54,0,0.40064455078152666,37|35|34|32|28|28|27|24|24|23|23|23|23|22|22|22|21|21|20|20|19|19|19|19|18|17|17|16|15|15|15|15|15|15|14|14|14|13|13|13|13|13|12|9|8|1,19.130434782608695,0.08855080604553223
barabasi_2,surprise_communities,880,100,143,-43,57,0.617927264761149,19|18|17|14|11|11|10|10|10|10|10|10|10|9|9|9|9|8|8|8|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3,6.153846153846154,0.014570474624633789
barabasi_2,walktrap,880,100,39,61,6,0.3276791992328574,320|58|53|45|33|28|24|23|22|18|17|17|16|16|16|15|13|12|11|11|10|9|8|7|7|7|7|6|6|6|5|5|5|5|4|4|4|4|3,22.564102564102566,0.04571127891540527
barabasi_2,df_node_similarity,880,100,3,97,3,0.05411160258543112,735|90|55,293.3333333333333,9.107450008392334
barabasi_2,louvain,926,100,12,88,12,0.2685407657086965,153|137|106|98|96|63|58|54|49|39|38|35,77.16666666666667,0.15528035163879395
barabasi_2,leiden,926,100,12,88,12,0.2709645470873888,141|133|132|92|85|85|68|45|40|38|34|33,77.16666666666667,0.012417793273925781
barabasi_2,label_propagation,926,100,1,99,1,0.0,926,926.0,0.020277976989746094
barabasi_2,greedy_modularity,926,100,9,91,7,0.21555190947637484,185|184|142|133|118|79|38|26|21,102.88888888888889,1.111656665802002
barabasi_2,eigenvector,926,100,29,71,18,0.3307916540002215,149|104|102|92|89|75|51|48|39|34|28|20|19|17|17|12|10|6|2|2|2|1|1|1|1|1|1|1|1,31.93103448275862,0.1629934310913086
barabasi_2,infomap,926,100,1,99,1,0.0,926,926.0,0.03800463676452637
barabasi_2,markov_clustering,926,100,498,-398,100,0.6963584992280024,29|28|28|17|15|15|14|14|11|8|6|6|6|6|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1.859437751004016,0.3011620044708252
barabasi_2,paris,926,100,23,77,0,0.281314919946172,60|53|53|51|49|45|45|43|43|42|41|40|39|38|37|37|36|33|32|31|29|29|20,40.26086956521739,0.09419584274291992
barabasi_2,surprise_communities,926,100,150,-50,54,0.6176330406782296,17|16|13|13|12|12|11|11|11|10|9|9|9|9|9|9|9|9|8|8|8|8|8|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3,6.173333333333333,0.014216423034667969
barabasi_2,walktrap,926,100,57,43,9,0.3838315883564191,257|79|37|31|24|24|22|19|18|18|17|17|16|16|15|15|14|14|13|12|11|11|11|11|11|11|10|10|9|8|8|8|8|8|8|8|7|7|7|6|6|6|6|5|5|5|5|5|4|4|4|3|3|3|2|2|2,16.24561403508772,0.04952836036682129
barabasi_2,df_node_similarity,926,100,4,96,2,0.06992605038906069,730|57|55|84,231.5,9.3346688747406
