graph,community,nodes,sources,detected,difference,sources_ratio,nmi,sizes,avg_sizes,time
watts_strogatz_graph_1,markov_clustering,440,50,171,-121,49,0.7013096598199206,11|11|10|9|8|8|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.573099415204678,0.12975788116455078
watts_strogatz_graph_1,paris,440,50,4,46,0,0.08639403629710521,218|99|76|47,110.0,0.03446507453918457
watts_strogatz_graph_1,surprise_communities,440,50,47,3,35,0.612735084300074,16|15|14|13|13|13|13|12|12|12|11|11|11|11|11|11|11|11|11|10|10|10|10|10|10|10|10|10|9|9|8|8|8|8|7|7|7|7|7|7|6|6|4|4|3|2|1,9.361702127659575,0.005848407745361328
watts_strogatz_graph_1,walktrap,440,50,22,28,20,0.502915432785415,54|36|30|28|27|22|21|20|20|19|17|17|16|15|15|14|13|12|12|11|11|10,20.0,0.011304378509521484
watts_strogatz_graph_1,df_node_similarity,440,50,12,38,12,0.40194461831543415,46|41|58|24|50|33|26|19|32|35|32|44,36.666666666666664,1.821333408355713
watts_strogatz_graph_1,louvain,444,50,16,34,15,0.4500815214357227,40|36|36|32|31|31|30|29|27|27|24|24|24|20|20|13,27.75,0.03680849075317383
watts_strogatz_graph_1,leiden,444,50,16,34,16,0.47020416464106246,43|35|32|32|31|30|30|29|28|28|26|24|24|20|19|13,27.75,0.005227565765380859
watts_strogatz_graph_1,label_propagation,444,50,27,23,17,0.4488277018158817,93|81|35|23|20|14|14|14|13|13|11|10|10|10|9|9|8|8|8|6|6|5|5|5|5|5|4,16.444444444444443,0.01559901237487793
watts_strogatz_graph_1,greedy_modularity,444,50,7,43,5,0.24033189091564935,111|101|89|75|60|5|3,63.42857142857143,0.2560899257659912
watts_strogatz_graph_1,eigenvector,444,50,11,39,11,0.33895504752210415,64|58|57|53|52|49|43|22|22|17|7,40.36363636363637,0.03306078910827637
watts_strogatz_graph_1,infomap,444,50,30,20,25,0.5405471472578376,23|21|21|20|19|18|18|18|17|17|17|15|15|15|15|14|14|14|14|13|13|13|13|12|11|10|10|9|8|7,14.8,0.018511533737182617
watts_strogatz_graph_1,markov_clustering,444,50,178,-128,48,0.6994076112672983,11|11|9|9|8|8|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.49438202247191,0.13407254219055176
watts_strogatz_graph_1,paris,444,50,19,31,0,0.30217318967599616,36|35|32|28|28|27|27|26|26|23|22|20|20|19|18|17|15|13|12,23.36842105263158,0.03562474250793457
watts_strogatz_graph_1,surprise_communities,444,50,43,7,34,0.599410225175051,16|15|15|15|14|14|13|13|13|13|13|12|12|12|12|11|11|11|11|11|10|10|10|10|10|10|10|10|9|9|9|9|9|9|8|7|7|7|7|7|4|4|2,10.325581395348838,0.006200313568115234
watts_strogatz_graph_1,walktrap,444,50,23,27,21,0.49672374622511095,45|41|35|29|27|25|20|20|19|17|16|16|15|15|15|13|13|13|12|11|10|9|8,19.304347826086957,0.01270437240600586
watts_strogatz_graph_1,df_node_similarity,444,50,13,37,13,0.4231997591971321,40|36|33|24|40|32|32|52|25|39|31|22|38,34.15384615384615,1.5059688091278076
