type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
jordan:df_node_similarity,3,6,0.1,2.0,6.666666666666667,0.08136844635009766,5.666666666666667,21.333333333333332,6.0,1,232,63,17,267,0.05555555555555555,0.9317269076305221,0.015625,0.8726591760299626,0.024390243902439025
netsleuth-cm:leiden,3,6,0.1,9.0,9.0,0.014829794565836588,6.333333333333333,10.666666666666666,13.0,1,232,31,17,267,0.05555555555555555,0.9317269076305221,0.03125,0.8726591760299626,0.04
netsleuth-cm:df_node_similarity,3,6,0.1,2.0,6.666666666666667,0.08009998003641765,7.0,7.666666666666667,6.0,2,233,21,16,267,0.1111111111111111,0.9357429718875502,0.08695652173913043,0.8801498127340824,0.0975609756097561
ensemble:leiden,3,6,0.1,9.0,9.0,0.0578301747639974,5.0,15.666666666666666,13.0,3,234,44,15,267,0.16666666666666666,0.9397590361445783,0.06382978723404255,0.8876404494382022,0.09230769230769229
ensemble:df_node_similarity,3,6,0.1,2.0,6.666666666666667,0.32730642954508465,5.666666666666667,12.0,6.0,2,233,34,16,267,0.1111111111111111,0.9357429718875502,0.05555555555555555,0.8801498127340824,0.07407407407407407
ensemble-centralities:leiden,3,6,0.1,9.0,9.0,0.031559387842814125,5.0,38.0,13.0,3,234,111,15,267,0.16666666666666666,0.9397590361445783,0.02631578947368421,0.8876404494382022,0.045454545454545456
ensemble-centralities:df_node_similarity,3,6,0.1,2.0,6.666666666666667,0.23037966092427573,7.333333333333333,18.333333333333332,6.0,0,231,55,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
centrality-cm:betweenness:leiden,3,12,0.1,10.0,8.666666666666666,0.026439746220906574,8.666666666666666,37.666666666666664,4.0,10,246,103,26,308,0.2777777777777778,0.9044117647058824,0.08849557522123894,0.8311688311688312,0.1342281879194631
centrality-cm:betweenness:df_node_similarity,3,12,0.1,14.0,7.333333333333333,0.11881796518961589,8.0,19.333333333333332,2.0,5,241,53,31,308,0.1388888888888889,0.8860294117647058,0.08620689655172414,0.7987012987012987,0.10638297872340427
rumor:leiden,3,12,0.1,10.0,8.666666666666666,0.03802196184794108,9.333333333333334,34.666666666666664,4.0,8,244,96,28,308,0.2222222222222222,0.8970588235294118,0.07692307692307693,0.8181818181818182,0.1142857142857143
rumor:df_node_similarity,3,12,0.1,14.0,7.333333333333333,0.13392186164855957,7.0,19.0,2.0,5,241,52,31,308,0.1388888888888889,0.8860294117647058,0.08771929824561403,0.7987012987012987,0.1075268817204301
jordan:leiden,3,12,0.1,10.0,8.666666666666666,0.02689250310262044,10.333333333333334,45.0,4.0,5,241,130,31,308,0.1388888888888889,0.8860294117647058,0.037037037037037035,0.7987012987012987,0.05847953216374269
jordan:df_node_similarity,3,12,0.1,14.0,7.333333333333333,0.11481698354085286,6.666666666666667,29.0,2.0,5,241,82,31,308,0.1388888888888889,0.8860294117647058,0.05747126436781609,0.7987012987012987,0.0813008130081301
netsleuth-cm:leiden,3,12,0.1,10.0,8.666666666666666,0.017235755920410156,3.6666666666666665,11.0,4.0,3,239,30,33,308,0.08333333333333333,0.8786764705882353,0.09090909090909091,0.7857142857142857,0.08695652173913043
netsleuth-cm:df_node_similarity,3,12,0.1,14.0,7.333333333333333,0.10874048868815105,0.0,8.333333333333334,2.0,2,238,23,34,308,0.05555555555555555,0.875,0.08,0.7792207792207793,0.06557377049180328
ensemble:leiden,3,12,0.1,10.0,8.666666666666666,0.06982286771138509,12.0,16.333333333333332,4.0,5,241,44,31,308,0.1388888888888889,0.8860294117647058,0.10204081632653061,0.7987012987012987,0.11764705882352941
ensemble:df_node_similarity,3,12,0.1,14.0,7.333333333333333,0.4445243676503499,9.333333333333334,10.333333333333334,2.0,1,237,30,35,308,0.027777777777777776,0.8713235294117647,0.03225806451612903,0.7727272727272727,0.029850746268656712
ensemble-centralities:leiden,3,12,0.1,10.0,8.666666666666666,0.042142788569132485,9.0,38.333333333333336,4.0,9,245,106,27,308,0.25,0.9007352941176471,0.0782608695652174,0.8246753246753247,0.11920529801324505
ensemble-centralities:df_node_similarity,3,12,0.1,14.0,7.333333333333333,0.3191521167755127,7.333333333333333,20.0,2.0,5,241,55,31,308,0.1388888888888889,0.8860294117647058,0.08333333333333333,0.7987012987012987,0.10416666666666667
