type,experiment,sources,detected,normalized,per_community,infection_probability,time,nr_of_empty_communities,error_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
ensemble-centralities:greedy_modularity,6-15,"0,2,32,33","0,24,33",{},"{0: {0: 1.0, 2: 0.15, 3: 0.15, 5: 0.0, 6: 0.0, 8: 0.0, 12: 0.0}, 1: {33: 1.0, 18: 0.0, 23: 0.22272727272727275, 26: 0.09999999999999999, 27: 0.09999999999999999, 29: 0.22272727272727275, 15: 0.0}, 2: {24: 0.0, 31: 0.0}}",{},0.001195669174194336,1,0,2,10,1,2,16,0.5,0.8333333333333334,0.6666666666666666,0.75,0.5714285714285715
ensemble-centralities:label_propagation,6-15,"0,2,32,33",33,{},"{0: {0: 0.8266081606803584, 33: 1.0, 2: 0.32685696191079344, 3: 0.15473174703700354, 5: 0.07142857142857142, 6: 0.07142857142857142, 8: 0.294693748303628, 12: 0.07142857142857142, 15: 0.0, 18: 0.0, 23: 0.15584004342712388, 24: 0.0761784131005157, 26: 0.07142857142857142, 27: 0.33999819053650593, 29: 0.14760698452908713, 31: 0.3307925450104044}}",{},0.0016417503356933594,0,0,1,9,0,3,16,0.25,0.75,1.0,0.625,0.4
ensemble-centralities:infomap,6-15,"0,2,32,33","0,33",{},"{0: {15: 0.0, 18: 0.0, 23: 0.18732782369146003, 24: 0.09573002754820936, 26: 0.08333333333333333, 27: 0.25757575757575757, 29: 0.17906336088154268, 31: 0.1411845730027548, 33: 1.0}, 1: {0: 1.0, 2: 0.15, 3: 0.15, 5: 0.0, 6: 0.0, 8: 0.0, 12: 0.0}}",{},0.0012581348419189453,0,0,2,10,0,2,16,0.5,0.8333333333333334,1.0,0.75,0.6666666666666666
ensemble-centralities:surprise_communities,6-15,"0,2,32,33","0,5,15,18,24,33",{},"{0: {0: 1.0, 2: 0.375, 3: 0.375, 8: 0.0, 12: 0.0}, 1: {23: 0.375, 26: 0.0, 27: 0.0, 29: 0.375, 33: 1.0}, 2: {5: 0.0, 6: 0.0}, 3: {24: 0.0, 31: 0.0}, 4: {15: 0.0}, 5: {18: 0.0}}",{},0.0011780261993408203,4,18,2,10,4,2,16,0.5,0.8333333333333334,0.3333333333333333,0.75,0.4
ensemble-centralities:walktrap,6-15,"0,2,32,33","0,24,33",{},"{0: {0: 1.0, 2: 0.15, 3: 0.15, 5: 0.0, 6: 0.0, 8: 0.0, 12: 0.0}, 1: {15: 0.0, 18: 0.0, 23: 0.125, 26: 0.125, 29: 0.2833333333333334, 33: 1.0}, 2: {24: 1.0, 27: 0.0, 31: 0.0}}",{},0.0011527538299560547,1,0,2,10,1,2,16,0.5,0.8333333333333334,0.6666666666666666,0.75,0.5714285714285715
ensemble-centralities:df_node_similarity,6-15,"0,2,32,33","0,33",{},"{0: {33: 1.0, 15: 0.0, 18: 0.0, 23: 0.18732782369146003, 24: 0.09573002754820936, 26: 0.08333333333333333, 27: 0.25757575757575757, 29: 0.17906336088154268, 31: 0.1411845730027548}, 1: {0: 1.0, 2: 0.15, 3: 0.15, 5: 0.0, 6: 0.0, 8: 0.0, 12: 0.0}}",{},0.0012669563293457031,0,0,2,10,0,2,16,0.5,0.8333333333333334,1.0,0.75,0.6666666666666666
centrality-cm:betweenness:leiden,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5294117647058824), (29, 0.11764705882352941), (3, 0.06666666666666667), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (8, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.047619047619047616, 32: 0.21428571428571427, 33: 0.40476190476190477}, 1: {0: 0.75, 3: 0.05, 6: 0.0, 8: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.0014739036560058594,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:eigenvector,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5294117647058824), (29, 0.11764705882352941), (3, 0.06666666666666667), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (8, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.047619047619047616, 32: 0.21428571428571427, 33: 0.40476190476190477}, 1: {0: 0.75, 3: 0.05, 6: 0.0, 8: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.0025186538696289062,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:louvain,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5833333333333334), (3, 0.14285714285714288), (29, 0.08333333333333333), (8, 0.0), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.03571428571428571, 32: 0.25, 33: 0.42857142857142855}, 1: {0: 0.5833333333333333, 3: 0.08333333333333333, 6: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.0015032291412353516,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:greedy_modularity,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5294117647058824), (29, 0.11764705882352941), (3, 0.06666666666666667), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (8, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {32: 0.21428571428571427, 33: 0.40476190476190477, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.047619047619047616}, 1: {0: 0.75, 3: 0.05, 6: 0.0, 8: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.0015141963958740234,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:label_propagation,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5833333333333334), (3, 0.14285714285714288), (29, 0.08333333333333333), (8, 0.0), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {32: 0.25, 33: 0.42857142857142855, 8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.03571428571428571}, 1: {0: 0.5833333333333333, 3: 0.08333333333333333, 6: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.0009036064147949219,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:infomap,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5833333333333334), (3, 0.14285714285714288), (29, 0.08333333333333333), (8, 0.0), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.03571428571428571, 32: 0.25, 33: 0.42857142857142855}, 1: {0: 0.5833333333333333, 3: 0.08333333333333333, 6: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.03296041488647461,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:surprise_communities,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5833333333333334), (3, 0.14285714285714288), (29, 0.08333333333333333), (8, 0.0), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.03571428571428571, 32: 0.25, 33: 0.42857142857142855}, 1: {0: 0.5833333333333333, 3: 0.08333333333333333, 6: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.001802682876586914,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:walktrap,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5833333333333334), (3, 0.14285714285714288), (29, 0.08333333333333333), (8, 0.0), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.03571428571428571, 32: 0.25, 33: 0.42857142857142855}, 1: {0: 0.5833333333333333, 3: 0.08333333333333333, 6: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.001505136489868164,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:df_node_similarity,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.5833333333333334), (3, 0.14285714285714288), (29, 0.08333333333333333), (8, 0.0), (15, 0.0), (18, 0.0), (22, 0.0), (23, 0.0), (26, 0.0), (6, 0.0), (12, 0.0), (13, 0.0), (24, 0.0)])","{0: {32: 0.25, 33: 0.42857142857142855, 8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.0, 26: 0.0, 29: 0.03571428571428571}, 1: {0: 0.5833333333333333, 3: 0.08333333333333333, 6: 0.0, 12: 0.0, 13: 0.0}, 2: {24: 0.0}}",{},0.0037169456481933594,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:leiden,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4545454545454546), (29, 0.18181818181818185), (3, 0.16666666666666666), (13, 0.062499999999999986), (12, 0.062499999999999986), (23, 0.04545454545454546), (15, 0.018181818181818195), (22, 0.018181818181818195), (18, 0.018181818181818195), (26, 0.0), (6, 0.0), (8, 0.0), (24, 0.0)])","{0: {15: 0.0125, 18: 0.0125, 22: 0.0125, 23: 0.015625, 26: 0.010416666666666666, 29: 0.03125, 32: 0.0625, 33: 0.125}, 1: {0: 0.16666666666666666, 3: 0.05555555555555555, 6: 0.03333333333333333, 8: 0.03333333333333333, 12: 0.041666666666666664, 13: 0.041666666666666664}, 2: {24: 1.0}}",{},0.0019173622131347656,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:eigenvector,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4545454545454546), (29, 0.18181818181818185), (3, 0.16666666666666666), (13, 0.062499999999999986), (12, 0.062499999999999986), (23, 0.04545454545454546), (22, 0.018181818181818195), (18, 0.018181818181818195), (15, 0.018181818181818195), (26, 0.0), (6, 0.0), (8, 0.0), (24, 0.0)])","{0: {15: 0.0125, 18: 0.0125, 22: 0.0125, 23: 0.015625, 26: 0.010416666666666666, 29: 0.03125, 32: 0.0625, 33: 0.125}, 1: {0: 0.16666666666666666, 3: 0.05555555555555555, 6: 0.03333333333333333, 8: 0.03333333333333333, 12: 0.041666666666666664, 13: 0.041666666666666664}, 2: {24: 1.0}}",{},0.0016887187957763672,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:louvain,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4642857142857143), (3, 0.3333333333333333), (29, 0.14285714285714288), (12, 0.11111111111111106), (13, 0.11111111111111106), (23, 0.03571428571428572), (15, 0.01785714285714285), (8, 0.01785714285714285), (22, 0.01785714285714285), (18, 0.01785714285714285), (26, 0.0), (6, 0.0), (24, 0.0)])","{0: {8: 0.009259259259259259, 15: 0.009259259259259259, 18: 0.009259259259259259, 22: 0.009259259259259259, 23: 0.011111111111111112, 26: 0.007407407407407408, 29: 0.022222222222222223, 32: 0.05555555555555555, 33: 0.1111111111111111}, 1: {0: 0.2, 3: 0.1, 6: 0.05, 12: 0.06666666666666667, 13: 0.06666666666666667}, 2: {24: 1.0}}",{},0.0015621185302734375,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:greedy_modularity,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4545454545454546), (29, 0.18181818181818185), (3, 0.16666666666666666), (12, 0.062499999999999986), (13, 0.062499999999999986), (23, 0.04545454545454546), (22, 0.018181818181818195), (15, 0.018181818181818195), (18, 0.018181818181818195), (26, 0.0), (8, 0.0), (6, 0.0), (24, 0.0)])","{0: {32: 0.0625, 33: 0.125, 15: 0.0125, 18: 0.0125, 22: 0.0125, 23: 0.015625, 26: 0.010416666666666666, 29: 0.03125}, 1: {0: 0.16666666666666666, 3: 0.05555555555555555, 6: 0.03333333333333333, 8: 0.03333333333333333, 12: 0.041666666666666664, 13: 0.041666666666666664}, 2: {24: 1.0}}",{},0.0014917850494384766,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:label_propagation,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4642857142857143), (3, 0.3333333333333333), (29, 0.14285714285714288), (12, 0.11111111111111106), (13, 0.11111111111111106), (23, 0.03571428571428572), (18, 0.01785714285714285), (15, 0.01785714285714285), (22, 0.01785714285714285), (8, 0.01785714285714285), (26, 0.0), (6, 0.0), (24, 0.0)])","{0: {32: 0.05555555555555555, 33: 0.1111111111111111, 8: 0.009259259259259259, 15: 0.009259259259259259, 18: 0.009259259259259259, 22: 0.009259259259259259, 23: 0.011111111111111112, 26: 0.007407407407407408, 29: 0.022222222222222223}, 1: {0: 0.2, 3: 0.1, 6: 0.05, 12: 0.06666666666666667, 13: 0.06666666666666667}, 2: {24: 1.0}}",{},0.0015401840209960938,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:infomap,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4642857142857143), (3, 0.3333333333333333), (29, 0.14285714285714288), (13, 0.11111111111111106), (12, 0.11111111111111106), (23, 0.03571428571428572), (8, 0.01785714285714285), (18, 0.01785714285714285), (15, 0.01785714285714285), (22, 0.01785714285714285), (26, 0.0), (6, 0.0), (24, 0.0)])","{0: {8: 0.009259259259259259, 15: 0.009259259259259259, 18: 0.009259259259259259, 22: 0.009259259259259259, 23: 0.011111111111111112, 26: 0.007407407407407408, 29: 0.022222222222222223, 32: 0.05555555555555555, 33: 0.1111111111111111}, 1: {0: 0.2, 3: 0.1, 6: 0.05, 12: 0.06666666666666667, 13: 0.06666666666666667}, 2: {24: 1.0}}",{},0.0015451908111572266,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:surprise_communities,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4642857142857143), (3, 0.3333333333333333), (29, 0.14285714285714288), (13, 0.11111111111111106), (12, 0.11111111111111106), (23, 0.03571428571428572), (15, 0.01785714285714285), (8, 0.01785714285714285), (18, 0.01785714285714285), (22, 0.01785714285714285), (26, 0.0), (6, 0.0), (24, 0.0)])","{0: {8: 0.009259259259259259, 15: 0.009259259259259259, 18: 0.009259259259259259, 22: 0.009259259259259259, 23: 0.011111111111111112, 26: 0.007407407407407408, 29: 0.022222222222222223, 32: 0.05555555555555555, 33: 0.1111111111111111}, 1: {0: 0.2, 3: 0.1, 6: 0.05, 12: 0.06666666666666667, 13: 0.06666666666666667}, 2: {24: 1.0}}",{},0.0016815662384033203,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:walktrap,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4642857142857143), (3, 0.3333333333333333), (29, 0.14285714285714288), (13, 0.11111111111111106), (12, 0.11111111111111106), (23, 0.03571428571428572), (15, 0.01785714285714285), (8, 0.01785714285714285), (22, 0.01785714285714285), (18, 0.01785714285714285), (26, 0.0), (6, 0.0), (24, 0.0)])","{0: {8: 0.009259259259259259, 15: 0.009259259259259259, 18: 0.009259259259259259, 22: 0.009259259259259259, 23: 0.011111111111111112, 26: 0.007407407407407408, 29: 0.022222222222222223, 32: 0.05555555555555555, 33: 0.1111111111111111}, 1: {0: 0.2, 3: 0.1, 6: 0.05, 12: 0.06666666666666667, 13: 0.06666666666666667}, 2: {24: 1.0}}",{},0.0023910999298095703,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
rumor:df_node_similarity,6-20,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.4642857142857143), (3, 0.3333333333333333), (29, 0.14285714285714288), (12, 0.11111111111111106), (13, 0.11111111111111106), (23, 0.03571428571428572), (22, 0.01785714285714285), (15, 0.01785714285714285), (8, 0.01785714285714285), (18, 0.01785714285714285), (26, 0.0), (6, 0.0), (24, 0.0)])","{0: {32: 0.05555555555555555, 33: 0.1111111111111111, 8: 0.009259259259259259, 15: 0.009259259259259259, 18: 0.009259259259259259, 22: 0.009259259259259259, 23: 0.011111111111111112, 26: 0.007407407407407408, 29: 0.022222222222222223}, 1: {0: 0.2, 3: 0.1, 6: 0.05, 12: 0.06666666666666667, 13: 0.06666666666666667}, 2: {24: 1.0}}",{},0.0023622512817382812,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:leiden,6-20,"0,2,32,33","0,24,33",{},"{0: {15: 0.0, 18: 0.0, 22: 0.0, 23: 0.09999999999999999, 26: 0.0, 29: 0.2588235294117647, 32: 0.6647058823529411, 33: 1.0}, 1: {0: 1.0, 3: 0.2833333333333334, 6: 0.0, 8: 0.0, 12: 0.125, 13: 0.125}, 2: {24: 0.0}}",{},0.0011622905731201172,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:eigenvector,6-20,"0,2,32,33","0,24,33",{},"{0: {15: 0.0, 18: 0.0, 22: 0.0, 23: 0.09999999999999999, 26: 0.0, 29: 0.2588235294117647, 32: 0.6647058823529411, 33: 1.0}, 1: {0: 1.0, 3: 0.2833333333333334, 6: 0.0, 8: 0.0, 12: 0.125, 13: 0.125}, 2: {24: 0.0}}",{},0.0011670589447021484,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:louvain,6-20,"0,2,32,33","0,24,33",{},"{0: {8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.08333333333333333, 26: 0.0, 29: 0.20833333333333331, 32: 0.7083333333333334, 33: 1.0}, 1: {0: 1.0, 3: 0.40476190476190477, 6: 0.0, 12: 0.16666666666666666, 13: 0.16666666666666666}, 2: {24: 0.0}}",{},0.0011889934539794922,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:greedy_modularity,6-20,"0,2,32,33","0,24,33",{},"{0: {32: 0.6647058823529411, 33: 1.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.09999999999999999, 26: 0.0, 29: 0.2588235294117647}, 1: {0: 1.0, 3: 0.2833333333333334, 6: 0.0, 8: 0.0, 12: 0.125, 13: 0.125}, 2: {24: 0.0}}",{},0.0011548995971679688,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:label_propagation,6-20,"0,2,32,33","0,24,33",{},"{0: {32: 0.7083333333333334, 33: 1.0, 8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.08333333333333333, 26: 0.0, 29: 0.20833333333333331}, 1: {0: 1.0, 3: 0.40476190476190477, 6: 0.0, 12: 0.16666666666666666, 13: 0.16666666666666666}, 2: {24: 0.0}}",{},0.0011832714080810547,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:infomap,6-20,"0,2,32,33","0,24,33",{},"{0: {8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.08333333333333333, 26: 0.0, 29: 0.20833333333333331, 32: 0.7083333333333334, 33: 1.0}, 1: {0: 1.0, 3: 0.40476190476190477, 6: 0.0, 12: 0.16666666666666666, 13: 0.16666666666666666}, 2: {24: 0.0}}",{},0.0011823177337646484,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:surprise_communities,6-20,"0,2,32,33","0,24,33",{},"{0: {8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.08333333333333333, 26: 0.0, 29: 0.20833333333333331, 32: 0.7083333333333334, 33: 1.0}, 1: {0: 1.0, 3: 0.40476190476190477, 6: 0.0, 12: 0.16666666666666666, 13: 0.16666666666666666}, 2: {24: 0.0}}",{},0.0011849403381347656,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:walktrap,6-20,"0,2,32,33","0,24,33",{},"{0: {8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.08333333333333333, 26: 0.0, 29: 0.20833333333333331, 32: 0.7083333333333334, 33: 1.0}, 1: {0: 1.0, 3: 0.40476190476190477, 6: 0.0, 12: 0.16666666666666666, 13: 0.16666666666666666}, 2: {24: 0.0}}",{},0.001176595687866211,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
ensemble-centralities:df_node_similarity,6-20,"0,2,32,33","0,24,33",{},"{0: {32: 0.7083333333333334, 33: 1.0, 8: 0.0, 15: 0.0, 18: 0.0, 22: 0.0, 23: 0.08333333333333333, 26: 0.0, 29: 0.20833333333333331}, 1: {0: 1.0, 3: 0.40476190476190477, 6: 0.0, 12: 0.16666666666666666, 13: 0.16666666666666666}, 2: {24: 0.0}}",{},0.001178741455078125,1,0,2,9,1,2,15,0.5,0.8181818181818182,0.6666666666666666,0.7333333333333333,0.5714285714285715
centrality-cm:betweenness:leiden,6-25,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.37500000000000006), (29, 0.125), (15, 0.0), (22, 0.0), (26, 0.0), (2, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (12, 0.0), (24, 0.0), (31, 0.0)])","{0: {15: 0.0, 22: 0.0, 26: 0.0, 29: 0.05, 32: 0.15000000000000002, 33: 0.4}, 1: {0: 0.8, 2: 0.0, 5: 0.0, 6: 0.0, 8: 0.0, 12: 0.0}, 2: {24: 0.0, 31: 0.0}}",{},0.0013217926025390625,1,0,2,8,1,2,14,0.5,0.8,0.6666666666666666,0.7142857142857143,0.5714285714285715
centrality-cm:betweenness:eigenvector,6-25,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.46153846153846156), (29, 0.07692307692307691), (15, 0.0), (22, 0.0), (26, 0.0), (31, 0.0), (2, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (12, 0.0), (24, 0.0)])","{0: {15: 0.0, 22: 0.0, 26: 0.0, 29: 0.03333333333333333, 31: 0.0, 32: 0.2, 33: 0.43333333333333335}, 1: {0: 0.8, 2: 0.0, 5: 0.0, 6: 0.0, 8: 0.0, 12: 0.0}, 2: {24: 0.0}}",{},0.004135608673095703,1,0,2,8,1,2,14,0.5,0.8,0.6666666666666666,0.7142857142857143,0.5714285714285715
centrality-cm:betweenness:louvain,6-25,"0,2,32,33","0,24,33","OrderedDict([(0, 1.0), (33, 1.0), (32, 0.37500000000000006), (29, 0.125), (2, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (12, 0.0), (15, 0.0), (22, 0.0), (26, 0.0), (24, 0.0), (31, 0.0)])","{0: {0: 0.8, 2: 0.0, 5: 0.0, 6: 0.0, 8: 0.0, 12: 0.0}, 1: {15: 0.0, 22: 0.0, 26: 0.0, 29: 0.05, 32: 0.15000000000000002, 33: 0.4}, 2: {24: 0.0, 31: 0.0}}",{},0.0012302398681640625,1,0,2,8,1,2,14,0.5,0.8,0.6666666666666666,0.7142857142857143,0.5714285714285715
centrality-cm:betweenness:greedy_modularity,6-25,"0,2,32,33","0,24,32","OrderedDict([(32, 1.0), (33, 1.0), (0, 1.0), (8, 0.11627906976744184), (29, 0.11627906976744184), (2, 0.0), (15, 0.0), (22, 0.0), (26, 0.0), (12, 0.0), (5, 0.0), (6, 0.0), (24, 0.0), (31, 0.0)])","{0: {32: 0.3412698412698412, 33: 0.3412698412698412, 2: 0.0, 8: 0.03968253968253967, 15: 0.0, 22: 0.0, 26: 0.0, 29: 0.03968253968253967}, 1: {0: 0.6666666666666666, 12: 0.0, 5: 0.0, 6: 0.0}, 2: {24: 0.0, 31: 0.0}}",{},0.0014047622680664062,1,0,2,8,1,2,14,0.5,0.8,0.6666666666666666,0.7142857142857143,0.5714285714285715
centrality-cm:betweenness:label_propagation,6-25,"0,2,32,33","0,32","OrderedDict([(32, 1.0), (33, 1.0), (0, 1.0), (31, 0.5), (8, 0.11627906976744184), (29, 0.11627906976744184), (2, 0.0), (15, 0.0), (22, 0.0), (26, 0.0), (5, 0.0), (6, 0.0), (12, 0.0), (24, 0.0)])","{0: {32: 0.3412698412698412, 33: 0.3412698412698412, 2: 0.0, 8: 0.03968253968253967, 15: 0.0, 22: 0.0, 26: 0.0, 29: 0.03968253968253967}, 1: {0: 0.8, 5: 0.0, 6: 0.0, 12: 0.0, 24: 0.0, 31: 0.4}}",{},0.0008628368377685547,0,0,2,8,0,2,14,0.5,0.8,1.0,0.7142857142857143,0.6666666666666666
centrality-cm:betweenness:infomap,6-25,"0,2,32,33","0,24,32","OrderedDict([(32, 1.0), (33, 1.0), (0, 1.0), (8, 0.11627906976744184), (29, 0.11627906976744184), (2, 0.0), (15, 0.0), (22, 0.0), (26, 0.0), (12, 0.0), (5, 0.0), (6, 0.0), (24, 0.0), (31, 0.0)])","{0: {2: 0.0, 8: 0.03968253968253967, 15: 0.0, 22: 0.0, 26: 0.0, 29: 0.03968253968253967, 32: 0.3412698412698412, 33: 0.3412698412698412}, 1: {0: 0.6666666666666666, 5: 0.0, 6: 0.0, 12: 0.0}, 2: {24: 0.0, 31: 0.0}}",{},0.029834508895874023,1,0,2,8,1,2,14,0.5,0.8,0.6666666666666666,0.7142857142857143,0.5714285714285715
